am_sid,rgn_id,rgn_name,sciname
Fis-29289,1,Barents Sea,Argentina sphyraena
Fis-22718,1,Barents Sea,Benthosema glaciale
Fis-22730,1,Barents Sea,Molva molva
Fis-22710,1,Barents Sea,Agonus cataphractus
Fis-29267,1,Barents Sea,Ammodytes marinus
Fis-29269,1,Barents Sea,Ammodytes tobianus
Fis-139729,1,Barents Sea,Melanolagus bericoides
Fis-22749,1,Barents Sea,Chirolophis ascanii
Fis-22751,1,Barents Sea,Crystallogobius linearis
Fis-29361,1,Barents Sea,Cyclopterus lumpus
Fis-22760,1,Barents Sea,Eutrigla gurnardus
Fis-22764,1,Barents Sea,Helicolenus dactylopterus
Fis-23237,1,Barents Sea,Reinhardtius hippoglossoides
Fis-23185,1,Barents Sea,Maurolicus muelleri
Fis-29263,1,Barents Sea,Alepisaurus ferox
Fis-22932,1,Barents Sea,Polyprion americanus
Fis-149739,1,Barents Sea,Sebastes norvegicus
Fis-23165,1,Barents Sea,Lampanyctus crocodilus
Fis-23087,1,Barents Sea,Ceratoscopelus maderensis
Fis-23113,1,Barents Sea,Echinorhinus brucus
Fis-12972,1,Barents Sea,Limanda limanda
Fis-23205,1,Barents Sea,Oxynotus centrina
Fis-23875,1,Barents Sea,Trisopterus esmarkii
Fis-23580,1,Barents Sea,Lampris guttatus
Fis-29731,1,Barents Sea,Beryx decadactylus
Fis-23653,1,Barents Sea,Myoxocephalus scorpius
Fis-23722,1,Barents Sea,Phycis blennoides
Fis-23737,1,Barents Sea,Pomatoschistus minutus
Fis-23738,1,Barents Sea,Pomatoschistus norvegicus
Fis-30647,1,Barents Sea,Sebastes viviparus
Fis-23853,1,Barents Sea,Taurulus bubalis
Fis-30758,1,Barents Sea,Zeus faber
Fis-3208,1,Barents Sea,Labrus mixtus
Fis-23598,1,Barents Sea,Liparis liparis
Fis-23638,1,Barents Sea,Microstomus kitt
Fis-23641,1,Barents Sea,Molva dypterygia
Fis-23453,1,Barents Sea,Cubiceps gracilis
Fis-29801,1,Barents Sea,Chauliodus sloani
Fis-23486,1,Barents Sea,Enchelyopus cimbrius
Fis-24267,1,Barents Sea,Phrynorhombus norvegicus
Fis-30336,1,Barents Sea,Myxine glutinosa
Fis-15353,1,Barents Sea,Bathyraja spinicauda
Fis-23914,1,Barents Sea,Argentina silus
Fis-29877,1,Barents Sea,Cryptopsaras couesii
Fis-30264,1,Barents Sea,Lycodes pallidus
Fis-30266,1,Barents Sea,Lycodes rossi
Fis-24741,1,Barents Sea,Liopsetta glacialis
Fis-25029,1,Barents Sea,Trachipterus arcticus
Fis-30575,1,Barents Sea,Regalecus glesne
Fis-24923,1,Barents Sea,Pungitius pungitius
Fis-30708,1,Barents Sea,Taractes asper
Fis-49057,1,Barents Sea,Leptoclinus maculatus
Fis-24753,1,Barents Sea,Anisarchus medius
Fis-24893,1,Barents Sea,Pholis gunnellus
Fis-29624,1,Barents Sea,Anarhichas denticulatus
Fis-29626,1,Barents Sea,Anarhichas minor
Fis-30763,1,Barents Sea,Artediellus atlanticus
Fis-24436,1,Barents Sea,Artediellus uncinatus
Fis-24702,1,Barents Sea,Icelus bicornis
Fis-30828,1,Barents Sea,Icelus spatula
Fis-24810,1,Barents Sea,Myoxocephalus scorpioides
Fis-30902,1,Barents Sea,Triglops murrayi
Fis-62940,1,Barents Sea,Triglops pingelii
Fis-24406,1,Barents Sea,Leptagonus decagonus
Fis-30771,1,Barents Sea,Aspidophoroides olrikii
Fis-24612,1,Barents Sea,Eumicrotremus spinosus
Fis-30835,1,Barents Sea,Liparis gibbus
Fis-24675,1,Barents Sea,Hippoglossoides platessoides
Fis-58175,1,Barents Sea,Lycodes esmarkii
Fis-25413,1,Barents Sea,Nezumia aequalis
Fis-25437,1,Barents Sea,Xenodermichthys copei
Fis-5669,1,Barents Sea,Trigloporus lastoviza
Fis-31235,1,Barents Sea,Searsia koefoedi
Fis-52418,1,Barents Sea,Coregonus lavaretus
Fis-3161,1,Barents Sea,Scophthalmus maximus
Fis-63912,1,Barents Sea,Lethenteron camtschaticum
Fis-26349,1,Barents Sea,Polyacanthonotus challengeri
Fis-26350,1,Barents Sea,Histiobranchus bathybius
Fis-22761,1,Barents Sea,Gobiusculus flavescens
Fis-23316,1,Barents Sea,Zoarces viviparus
Fis-30699,1,Barents Sea,Syngnathus typhle
Fis-23599,1,Barents Sea,Liparis montagui
Fis-22922,1,Barents Sea,Osmerus mordax
Fis-23559,1,Barents Sea,Hyperoplus lanceolatus
Fis-24751,1,Barents Sea,Lumpenus fabricii
Fis-30764,1,Barents Sea,Artediellus scaber
Fis-24756,1,Barents Sea,Lycodes polaris
Fis-47643,1,Barents Sea,Magnisudis atlantica
Fis-30812,1,Barents Sea,Eumicrotremus derjugini
Fis-29858,1,Barents Sea,Coregonus sardinella
Fis-30842,1,Barents Sea,Liparis tunicatus
Fis-30261,1,Barents Sea,Lycodes jugoricus
Fis-30263,1,Barents Sea,Lycodes palearis
Fis-22856,1,Barents Sea,Centrolophus niger
Fis-30268,1,Barents Sea,Lycodes turneri
Fis-24399,1,Barents Sea,Acantholumpenus mackayi
Fis-24610,1,Barents Sea,Eumesogrammus praecisus
Fis-24768,1,Barents Sea,Hemilepidotus papilio
Fis-30819,1,Barents Sea,Hippoglossoides robustus
Fis-17283,1,Barents Sea,Limanda proboscidea
Fis-144084,1,Barents Sea,Stichaeus punctatus punctatus
Fis-24553,1,Barents Sea,Enophrys diceraus
Fis-24767,1,Barents Sea,Megalocottus platycephalus
Fis-30267,1,Barents Sea,Lycodes sagittarius
Fis-32421,1,Barents Sea,Nesiarchus nasutus
Fis-131802,1,Barents Sea,Rajella fyllae
Fis-34502,1,Barents Sea,Holtbyrnia macrops
Fis-47447,1,Barents Sea,Lycodes squamiventer
Fis-47448,1,Barents Sea,Lycodes frigidus
Fis-47451,1,Barents Sea,Lycenchelys kolthoffi
Fis-116692,1,Barents Sea,Lycenchelys alba
Fis-47519,1,Barents Sea,Liparis fabricii
Fis-48011,1,Barents Sea,Careproctus reinhardti
Fis-47561,1,Barents Sea,Paraliparis bathybius
Fis-47660,1,Barents Sea,Gymnelus retrodorsalis
Fis-47668,1,Barents Sea,Lycenchelys sarsii
Fis-48118,1,Barents Sea,Polyacanthonotus rissoanus
Fis-49081,1,Barents Sea,Lycodonus flagellicauda
Fis-50631,1,Barents Sea,Linophryne coronata
Fis-52203,1,Barents Sea,Osmerus dentex
Fis-57417,1,Barents Sea,Lycodes seminudus
Fis-63107,1,Barents Sea,Trachyrincus murrayi
Fis-116315,1,Barents Sea,Gymnelus hemifasciatus
Fis-124376,1,Barents Sea,Lasiognathus beebei
Fis-143668,1,Barents Sea,Lycodes paamiuti
Fis-62883,1,Barents Sea,Lycodes gracilis
Fis-156828,1,Barents Sea,Careproctus longipinnis
Fis-27313,1,Barents Sea,Scopelosaurus lepidus
Fis-33245,1,Barents Sea,Cottunculus microps
Fis-131852,1,Barents Sea,Amblyraja hyperborea
Fis-125893,1,Barents Sea,Maurolicus weitzmani
Fis-132814,1,Barents Sea,Serrivomer lanceolatoides
Fis-136019,1,Barents Sea,Lagocephalus lagocephalus
Fis-139531,1,Barents Sea,Dolopichthys allector
Fis-139713,1,Barents Sea,Phyllorhinichthys micractis
Fis-139728,1,Barents Sea,Lycodes terraenovae
Fis-34857,1,Barents Sea,Bathylagus euryops
Fis-34863,1,Barents Sea,Bathysaurus ferox
Fis-47566,1,Barents Sea,Paraliparis hystrix
Fis-63099,1,Barents Sea,Hydrolagus pallidus
Fis-132767,1,Barents Sea,Guttigadus latifrons
Fis-27320,1,Barents Sea,Symphodus bailloni
Fis-33179,1,Barents Sea,Synaphobranchus kaupii
Fis-47966,1,Barents Sea,Lycodes vahlii
Fis-62488,1,Barents Sea,Lycodes mucosus
Fis-117079,1,Barents Sea,Lycodes raridens
Fis-125602,1,Barents Sea,Eumicrotremus andriashevi
Fis-125615,1,Barents Sea,Liparis bristolensis
Fis-146809,1,Barents Sea,Paraliparis copei copei
Fis-24789,1,Barents Sea,Stephanolepis hispidus
Fis-24930,1,Barents Sea,Remora brachyptera
Fis-25165,1,Barents Sea,Hygophum reinhardtii
Fis-25469,1,Barents Sea,Poromitra crassiceps
Fis-27275,1,Barents Sea,Diretmoides pauciradiatus
Fis-27299,1,Barents Sea,Nessorhamphus ingolfianus
Fis-28109,1,Barents Sea,Barbantus curvifrons
Fis-28112,1,Barents Sea,Holtbyrnia innesi
Fis-30110,1,Barents Sea,Himantolophus groenlandicus
Fis-30711,1,Barents Sea,Tetragonurus cuvieri
Fis-30752,1,Barents Sea,Uroconger syringinus
Fis-30920,1,Barents Sea,Barbourisia rufa
Fis-31004,1,Barents Sea,Eurypharynx pelecanoides
Fis-31163,1,Barents Sea,Dibranchus atlanticus
Fis-31166,1,Barents Sea,Hoplostethus mediterraneus
Fis-31237,1,Barents Sea,Ectreposebastes imus
Fis-32362,1,Barents Sea,Derichthys serpentinus
Fis-33128,1,Barents Sea,Thalassobathia pelagica
Fis-33181,1,Barents Sea,Cyema atrum
Fis-47646,1,Barents Sea,Cottunculus thomsonii
Fis-48156,1,Barents Sea,Lampanyctus photonotus
Fis-49043,1,Barents Sea,Hygophum taaningi
Fis-49079,1,Barents Sea,Lophodolos acanthognathus
Fis-49913,1,Barents Sea,Benthalbella infans
Fis-49922,1,Barents Sea,Scopelarchus analis
Fis-50305,1,Barents Sea,Poromitra megalops
Fis-50433,1,Barents Sea,Danaphryne nigrifilis
Fis-50449,1,Barents Sea,Dolopichthys longicornis
Fis-50462,1,Barents Sea,Dolopichthys pullatus
Fis-50476,1,Barents Sea,Oneirodes anisacanthus
Fis-50491,1,Barents Sea,Oneirodes eschrichtii
Fis-50544,1,Barents Sea,Oneirodes macrosteus
Fis-50569,1,Barents Sea,Ceratias uranoscopus
Fis-50614,1,Barents Sea,Haplophryne mollis
Fis-53389,1,Barents Sea,Caulophryne jordani
Fis-53660,1,Barents Sea,Cyttopsis rosea
Fis-49711,1,Barents Sea,Mentodus rostratus
Fis-50311,1,Barents Sea,Scopeloberyx opisthopterus
Fis-50469,1,Barents Sea,Microlophichthys microlophus
Fis-50737,1,Barents Sea,Coryphaenoides carapinus
W-Msc-138969,1,Barents Sea,Admete viridula
W-Msc-140684,1,Barents Sea,Patella ulyssiponensis
W-Msc-156716,1,Barents Sea,Flabellina salmonacea
W-Msc-141790,1,Barents Sea,Gibbula magus
W-Msc-141872,1,Barents Sea,Turritella communis
W-Msc-139054,1,Barents Sea,Bittium reticulatum
W-Msc-139557,1,Barents Sea,Diaphana minuta
W-Msc-141134,1,Barents Sea,Retusa obtusa
W-Msc-139134,1,Barents Sea,Cadlina laevis
W-Msc-139523,1,Barents Sea,Dendronotus frondosus
W-Bch-107343,1,Barents Sea,Macropodia longirostris
W-Tnd-136344,1,Barents Sea,Araphura brevimanus
SLB-22174,1,Barents Sea,Lophogaster typicus
W-Tnd-820823,1,Barents Sea,Pseudotanais forcipatus
W-Tnd-136323,1,Barents Sea,Sphyrapus malleolus
ITS-89928,1,Barents Sea,Boreomysis arctica
ITS-90079,1,Barents Sea,Parerythrops obesa
ITS-90132,1,Barents Sea,Pseudomma affine
ITS-90145,1,Barents Sea,Mysidopsis gibbosa
ITS-90185,1,Barents Sea,Erythrops erythrophthalma
ITS-90198,1,Barents Sea,Erythrops serrata
ITS-90238,1,Barents Sea,Siriella norvegica
SLB-23201,1,Barents Sea,Leptognathia gracilis
W-Tnd-136431,1,Barents Sea,Leptognathia breviremis
W-Iso-119024,1,Barents Sea,Astacilla longicornis
ITS-90567,1,Barents Sea,Hemimysis lamornae
ITS-90684,1,Barents Sea,Leptomysis gracilis
W-Tnd-136285,1,Barents Sea,Apseudes talpa
W-Tnd-478746,1,Barents Sea,Typhlotanais aequiremis
W-Tnd-478771,1,Barents Sea,Typhlotanais tenuicornis
W-Tnd-136373,1,Barents Sea,Agathotanais ingolfi
W-Tnd-136387,1,Barents Sea,Anarthrura simplex
W-Tnd-136441,1,Barents Sea,Leptognathia manca
W-Iso-118497,1,Barents Sea,Calathura brachiata
W-Iso-118859,1,Barents Sea,Natatolana borealis
W-Iso-118754,1,Barents Sea,Munna fabricii
W-Iso-119036,1,Barents Sea,Saduria sabini
W-Iso-118732,1,Barents Sea,Janira maculosa
W-Iso-118559,1,Barents Sea,Eugerda tenuimana
W-Iso-118204,1,Barents Sea,Bopyroides hippolytes
ITS-93340,1,Barents Sea,Ampelisca aequicornis
ITS-93341,1,Barents Sea,Ampelisca spinipes
ITS-95432,1,Barents Sea,Aeginina longicornis
ITS-94495,1,Barents Sea,Aceroides latipes
ITS-95917,1,Barents Sea,Lucifer typus
ITS-96056,1,Barents Sea,Aristaeomorpha foliacea
ITS-96145,1,Barents Sea,Oplophorus spinosus
ITS-96947,1,Barents Sea,Processa canaliculata
ITS-96971,1,Barents Sea,Pandalus montagui
W-Bch-107276,1,Barents Sea,Cancer pagurus
W-Bch-107275,1,Barents Sea,Cancer bellianus
WBD-Eup-47,1,Barents Sea,Meganyctiphanes norvegica
ITS-206253,1,Barents Sea,Scalpellum scalpellum
ITS-85272,1,Barents Sea,Calanus finmarchicus
Hex-1733,1,Barents Sea,Protanthea simplex
SLB-130159,1,Barents Sea,Adamsia palliata
Hex-4853,1,Barents Sea,Actinauge richardi
W-Hyd-117962,1,Barents Sea,Pliobothrus symmetricus
W-Oct-128517,1,Barents Sea,Pennatula phosphorea
W-Msc-140592,1,Barents Sea,Nucula sulcata
W-Msc-138748,1,Barents Sea,Anomia ephippium
W-Msc-140590,1,Barents Sea,Nucula nucleus
W-Msc-420660,1,Barents Sea,Nucula crenulata
W-Msc-138789,1,Barents Sea,Arca tetragona
W-Msc-140462,1,Barents Sea,Modiolus adriaticus
W-Msc-140461,1,Barents Sea,Modiolula phaseolina
W-Msc-140282,1,Barents Sea,Lucinella divaricata
W-Msc-138999,1,Barents Sea,Cerastoderma glaucum
W-Msc-141987,1,Barents Sea,Portlandia arctica
W-Msc-140687,1,Barents Sea,Aequipecten opercularis
W-Msc-142002,1,Barents Sea,Yoldiella lucida
W-Msc-140571,1,Barents Sea,Striarca lactea
W-Msc-140252,1,Barents Sea,Limopsis aurita
W-Msc-140440,1,Barents Sea,Crenella decussata
W-Msc-140474,1,Barents Sea,Musculus niger
W-Msc-140472,1,Barents Sea,Musculus discors
W-Msc-140471,1,Barents Sea,Musculus costulatus
W-Msc-140467,1,Barents Sea,Modiolus modiolus
W-Msc-420699,1,Barents Sea,Gregariella coralliophaga
SLB-69077,1,Barents Sea,Lithophaga bisulcata
W-Msc-140692,1,Barents Sea,Chlamys islandica
W-Msc-381057,1,Barents Sea,Acanthocardia tuberculata
W-Msc-140242,1,Barents Sea,Limatula subauriculata
W-Msc-139004,1,Barents Sea,Laevicardium crassum
W-Msc-140431,1,Barents Sea,Mya truncata
W-Msc-140287,1,Barents Sea,Myrtea spinifera
W-Msc-141662,1,Barents Sea,Thyasira flexuosa
SLB-65601,1,Barents Sea,Leptychaster arcticus
W-Ase-124154,1,Barents Sea,Crossaster papposus
W-Ase-123867,1,Barents Sea,Astropecten irregularis
W-Oph-125125,1,Barents Sea,Ophiopholis aculeata
W-Ase-124160,1,Barents Sea,Solaster endeca
W-Ase-124147,1,Barents Sea,Pteraster militaris
W-Oph-245736,1,Barents Sea,Ophiura sarsi
W-Oph-125131,1,Barents Sea,Ophiothrix fragilis
W-Ech-124321,1,Barents Sea,Strongylocentrotus droebachiensis
W-Ech-124392,1,Barents Sea,Echinocardium cordatum
URM-2-1835,1,Barents Sea,Oikopleura labradoriensis
URM-2-1897,1,Barents Sea,Ascidia conchilega
URM-2-1980,1,Barents Sea,Ciona intestinalis
URM-2-2347,1,Barents Sea,Leptoclinides faeroensis
URM-2-2387,1,Barents Sea,Lissoclinum aureum
URM-2-2983,1,Barents Sea,Aplidium glabrum
URM-2-3125,1,Barents Sea,Polyclinum aurantium
URM-2-3230,1,Barents Sea,Synoicum pulmonaria
URM-2-3325,1,Barents Sea,Eugyra arenosa
URM-2-3367,1,Barents Sea,Molgula citrina
URM-2-3369,1,Barents Sea,Molgula complanata
URM-2-3412,1,Barents Sea,Molgula manhattensis
URM-2-3420,1,Barents Sea,Molgula oculata
URM-2-3436,1,Barents Sea,Molgula retortiformis
URM-2-3509,1,Barents Sea,Boltenia echinata
URM-2-3747,1,Barents Sea,Botryllus schlosseri
URM-2-3768,1,Barents Sea,Cnemidocarpa devia
URM-2-3818,1,Barents Sea,Dendrodoa grossularia
URM-2-3852,1,Barents Sea,Kukenthalia borealis
URM-2-3872,1,Barents Sea,Pelonaia corrugata
URM-2-3928,1,Barents Sea,Polycarpa fibrosa
URM-2-3968,1,Barents Sea,Polycarpa pomaria
URM-2-4049,1,Barents Sea,Styela coriacea
URM-2-821,1,Barents Sea,Nymphon leptocheles
URM-2-831,1,Barents Sea,Nymphon longitarse
URM-2-837,1,Barents Sea,Nymphon macronyx
URM-2-838,1,Barents Sea,Nymphon macrum
SLB-30134,1,Barents Sea,Nymphon stromi
SLB-174784,1,Barents Sea,Pycnogonum litorale
URM-2-11,1,Barents Sea,Achelia borealis
URM-2-150,1,Barents Sea,Ascorhynchus abyssi
URM-2-736,1,Barents Sea,Nymphon brevirostre
URM-2-738,1,Barents Sea,Nymphon brevitarse
URM-2-788,1,Barents Sea,Nymphon grossipes
URM-2-802,1,Barents Sea,Nymphon hirtipes
URM-2-803,1,Barents Sea,Nymphon hirtum
W-Msc-153094,1,Barents Sea,Grimpoteuthis wuelkeri
W-Msc-153097,1,Barents Sea,Gonatus fabricii
SLB-71367,1,Barents Sea,Rossia macrosoma
W-Msc-153083,1,Barents Sea,Rossia palpebrosa
W-Msc-156383,1,Barents Sea,Rossia moelleri
W-Msc-141452,1,Barents Sea,Sepietta oweniana
W-Msc-140624,1,Barents Sea,Todarodes sagittatus
SLB-71398,1,Barents Sea,Architeuthis dux
SLB-71004,1,Barents Sea,Benthoctopus piscatorum
W-Msc-140596,1,Barents Sea,Bathypolypus arcticus
W-Msc-140600,1,Barents Sea,Eledone cirrhosa
W-Msc-140199,1,Barents Sea,Leptochiton asellus
W-Msc-140201,1,Barents Sea,Leptochiton cancellatus
W-Msc-140082,1,Barents Sea,Hanleya hanleyi
W-Msc-140135,1,Barents Sea,Ischnochiton albus
W-Msc-140152,1,Barents Sea,Tonicella rubra
W-Msc-240776,1,Barents Sea,Cryptochiton stelleri
W-Sca-196380,1,Barents Sea,Antalis vulgaris
W-Sca-150534,1,Barents Sea,Antalis entalis
ITS-772582,1,Barents Sea,Thysanocardia procera
SLB-88237,1,Barents Sea,Phascolosoma granulatum
W-Sca-196377,1,Barents Sea,Antalis occidentalis
W-Sca-140893,1,Barents Sea,Pulsellum lofotense
W-Sca-382378,1,Barents Sea,Pulsellum lobatum
W-Sca-140015,1,Barents Sea,Siphonodentalium lobatum
W-Bra-104055,1,Barents Sea,Terebratulina retusa
SLB-30500,1,Barents Sea,Dallina septigera
W-Prl-101160,1,Barents Sea,Priapulus caudatus
ITS-Mam-180655,1,Barents Sea,Erignathus barbatus
ITS-Mam-622018,1,Barents Sea,Pusa hispida
ITS-174712,1,Barents Sea,Morus bassanus
ITS-177025,1,Barents Sea,Fratercula arctica
ITS-176875,1,Barents Sea,Rissa tridactyla
ITS-176974,1,Barents Sea,Uria aalge
ITS-176982,1,Barents Sea,Alle alle
ITS-176815,1,Barents Sea,Larus marinus
ITS-660059,1,Barents Sea,Stercorarius skua
ITS-708717,1,Barents Sea,Loxosomella varians
SLB-92903,1,Barents Sea,Leucopsila stilifera
W-Msc-139106,1,Barents Sea,Chaetoderma nitidulum
W-Msc-146791,1,Barents Sea,Chaetoderma productum
W-Msc-139112,1,Barents Sea,Falcidens crossotus
SLB-95066,1,Barents Sea,Sidnyum turbinatum
W-Msc-139610,1,Barents Sea,Nematomenia banyulensis
W-Sca-140008,1,Barents Sea,Cadulus propinquus
W-Sca-139691,1,Barents Sea,Entalina tetragona
W-Bch-107392,1,Barents Sea,Liocarcinus navigator
W-Bch-107377,1,Barents Sea,Bathynectes maravigna
ITS-682886,1,Barents Sea,Heteromysis norvegica
W-Tnd-136457,1,Barents Sea,Pseudoparatanais batei
W-Pho-128549,1,Barents Sea,Phoronis muelleri
W-Msc-139048,1,Barents Sea,Styliola subula
W-Msc-139490,1,Barents Sea,Scaphander punctostriatus
SLB-72781,1,Barents Sea,Philine finmarchica
W-Msc-140223,1,Barents Sea,Limacina helicina
W-Msc-140227,1,Barents Sea,Limacina retroversa
W-Msc-532765,1,Barents Sea,Doto pita
W-Msc-139178,1,Barents Sea,Clione limacina
W-Msc-138709,1,Barents Sea,Aeolidia papillosa
W-Iso-174556,1,Barents Sea,Antarcturus spinacoronatus
W-Bch-107350,1,Barents Sea,Maja squinado
SLB-13005,1,Barents Sea,Aega antarctica
W-Iso-119047,1,Barents Sea,Idotea metallica
W-Iso-174599,1,Barents Sea,Dolichiscus meridionalis
W-Iso-174884,1,Barents Sea,Euneognathia gigas
SLB-15664,1,Barents Sea,Glyptonotus antarcticus
W-Iso-175076,1,Barents Sea,Munna antarctica
W-Iso-175103,1,Barents Sea,Munna globicauda
W-Iso-174813,1,Barents Sea,Natatolana intermedia
W-Iso-174815,1,Barents Sea,Natatolana meridionalis
ITS-551549,1,Barents Sea,Gennadas tinayrei
ITS-552060,1,Barents Sea,Sergia regalis
ITS-682683,1,Barents Sea,Haplostylus normani
W-Tnd-136284,1,Barents Sea,Apseudes spinosus
W-Iso-175206,1,Barents Sea,Cymodocella tubicauda
ITS-95759,1,Barents Sea,Penaeopsis serrata
ITS-95923,1,Barents Sea,Sergestes atlanticus
ITS-95927,1,Barents Sea,Sergestes edwardsii
ITS-95948,1,Barents Sea,Sergia robusta
ITS-96086,1,Barents Sea,Benthesicymus brasiliensis
ITS-96093,1,Barents Sea,Benthonectes filipes
ITS-96099,1,Barents Sea,Gennadas capensis
ITS-96109,1,Barents Sea,Hymenodora glacialis
ITS-96165,1,Barents Sea,Pasiphaea tarda
ITS-96166,1,Barents Sea,Pasiphaea multidentata
ITS-97998,1,Barents Sea,Munidopsis curvirostra
ITS-98038,1,Barents Sea,Munidopsis serricornis
W-Bch-107264,1,Barents Sea,Paromola cuvieri
W-Bch-107322,1,Barents Sea,Hyas araneus
W-Pol-130248,1,Barents Sea,Lumbrineris latreilli
W-Pol-130603,1,Barents Sea,Pholoe minuta
W-Pol-157583,1,Barents Sea,Syllis cornuta
W-Pol-131290,1,Barents Sea,Eusyllis blomstrandi
W-Pol-130467,1,Barents Sea,Nothria conchylega
W-Pol-130464,1,Barents Sea,Hyalinoecia tubicola
W-Pol-131573,1,Barents Sea,Terebellides stroemii
W-Pol-131574,1,Barents Sea,Trichobranchus glacialis
W-Pol-130344,1,Barents Sea,Aglaophamus malmgreni
W-Pol-130118,1,Barents Sea,Glycera capitata
W-Pol-130578,1,Barents Sea,Levinsenia gracilis
W-Pol-131183,1,Barents Sea,Spio filicornis
W-Pol-131508,1,Barents Sea,Nicolea zostericola
W-Pol-129984,1,Barents Sea,Cossura longocirrata
W-Pol-130113,1,Barents Sea,Pherusa plumosa
W-Pol-130980,1,Barents Sea,Scalibregma inflatum
W-Pol-130500,1,Barents Sea,Ophelina acuminata
W-Pol-129876,1,Barents Sea,Capitella capitata
W-Pol-129884,1,Barents Sea,Heteromastus filiformis
W-Pol-129898,1,Barents Sea,Notomastus latericeus
W-Pol-130305,1,Barents Sea,Maldane sarsi
SLB-3773,1,Barents Sea,Owenia fusiformis
W-Pol-129784,1,Barents Sea,Amphicteis gunneri
Hex-1870,1,Barents Sea,Alicia mirabilis
W-Hyd-117554,1,Barents Sea,Eudendrium rameum
W-Hyd-117679,1,Barents Sea,Acryptolaria conferta
W-Hyd-117870,1,Barents Sea,Abietinaria abietina
W-Hyd-117386,1,Barents Sea,Obelia dichotoma
W-Hyd-117385,1,Barents Sea,Obelia bidentata
W-Hyd-117702,1,Barents Sea,Lafoea dumosa
W-Hyd-117606,1,Barents Sea,Halecium tenellum
W-Hyd-117824,1,Barents Sea,Plumularia setacea
W-Hyd-117965,1,Barents Sea,Stylaster gemmascens
W-Hyd-117970,1,Barents Sea,Modeeria rotunda
URM-Cn-10261,1,Barents Sea,Aurelia aurita
W-Hyd-117263,1,Barents Sea,Aegina citrea
W-Hyd-221241,1,Barents Sea,Cunina duplicata
W-Hyd-135426,1,Barents Sea,Lensia conoidea
W-Hyd-135441,1,Barents Sea,Muggiaea atlantica
W-Hyd-135445,1,Barents Sea,Sulculeolaria biloba
SLB-65065,1,Barents Sea,Rosacea cymbiformis
W-Hyd-135504,1,Barents Sea,Physophora hydrostatica
W-Hyd-135484,1,Barents Sea,Agalma elegans
URM-Cn-10124,1,Barents Sea,Nausithoe punctata
SLB-61068,1,Barents Sea,Leiopathes glaberrima
URM-Cn-5912,1,Barents Sea,Madrepora oculata
URM-Cn-5160,1,Barents Sea,Desmophyllum dianthus
URM-Cn-5177,1,Barents Sea,Lophelia pertusa
URM-Cn-5204,1,Barents Sea,Paracyathus pulchellus
W-Msc-140702,1,Barents Sea,Delectopecten vitreus
W-Msc-140481,1,Barents Sea,Mytilus galloprovincialis
SLB-69078,1,Barents Sea,Lithophaga nigra
W-Msc-140233,1,Barents Sea,Lima lima
W-Msc-420752,1,Barents Sea,Limatula confusa
W-Msc-141936,1,Barents Sea,Venus verrucosa
W-Ase-123915,1,Barents Sea,Ctenodiscus crispatus
W-Msc-140103,1,Barents Sea,Hiatella arctica
W-Msc-141607,1,Barents Sea,Teredo navalis
W-Oph-125064,1,Barents Sea,Amphipholis squamata
SLB-65689,1,Barents Sea,Diplopteraster multipes
W-Oph-124895,1,Barents Sea,Ophiomusium lymani
W-Por-132627,1,Barents Sea,Halichondria panicea
W-Msc-140629,1,Barents Sea,Adalaria proxima
W-Msc-140627,1,Barents Sea,Acanthodoris pilosa
W-Msc-140640,1,Barents Sea,Onchidoris muricata
SLB-77640,1,Barents Sea,Onchidoris bilamellata
ITS-181145,1,Barents Sea,Hepomadus tener
SLB-17914,1,Barents Sea,Jaera albifrons
ITS-90170,1,Barents Sea,Mysidopsis angusta
ITS-90683,1,Barents Sea,Leptomysis lingvura
ITS-97118,1,Barents Sea,Crangon crangon
ITS-96121,1,Barents Sea,Acanthephyra stylorostratis
Hex-5298,1,Barents Sea,Aiptasia mutabilis
Hex-5872,1,Barents Sea,Sagartia troglodytes
Hex-3754,1,Barents Sea,Actinia equina
Hex-5076,1,Barents Sea,Sagartia elegans
URM-2-3773,1,Barents Sea,Cnemidocarpa finmarkiensis
URM-2-4080,1,Barents Sea,Styela similis
URM-2-903,1,Barents Sea,Nymphon rubrum
SLB-71461,1,Barents Sea,Teuthowenia megalops
W-Msc-138677,1,Barents Sea,Acanthochitona fascicularis
SLB-88177,1,Barents Sea,Nephasoma minutum
ITS-156744,1,Barents Sea,Barentsia gracilis
ITS-Mam-180639,1,Barents Sea,Odobenus rosmarus
SLB-119308,1,Barents Sea,Polyplumaria flabellata
SLB-142577,1,Barents Sea,Coscinodiscus wailesii
SLB-170204,1,Barents Sea,Aulactinia verrucosa
SLB-170216,1,Barents Sea,Actinothoe sphyrodeta
W-Pho-128550,1,Barents Sea,Phoronis ovalis
W-Msc-139582,1,Barents Sea,Geitodoris pusae
ITS-660110,1,Barents Sea,Pentacheles laevis
ITS-89818,1,Barents Sea,Gnathophausia zoea
W-Bch-107386,1,Barents Sea,Liocarcinus corrugatus
ITS-95979,1,Barents Sea,Hymenopenaeus debilis
SLB-9009,1,Barents Sea,Aristaeopsis edwardsiana
ITS-96085,1,Barents Sea,Benthesicymus bartletti
ITS-96115,1,Barents Sea,Acanthephyra pelagica
ITS-89606,1,Barents Sea,Balanus crenatus
