rgn_id,rgn_name,loiczid,proportionArea,csquarecode,cellarea
44,Norwegian Sea,27744,1,1701:101:4,1019.09
44,Norwegian Sea,27745,1,1701:102:3,1019.09
44,Norwegian Sea,27746,1,1701:102:4,1019.09
44,Norwegian Sea,27747,1,1701:103:3,1019.09
44,Norwegian Sea,27748,1,1701:103:4,1019.09
44,Norwegian Sea,27749,1,1701:104:3,1019.09
44,Norwegian Sea,27750,1,1701:104:4,1019.09
44,Norwegian Sea,27751,1,1701:205:3,1019.09
44,Norwegian Sea,27752,1,1701:205:4,1019.09
44,Norwegian Sea,27753,0.94,1701:206:3,1019.09
44,Norwegian Sea,27754,0.08,1701:206:4,1019.09
44,Norwegian Sea,28393,0.15,7702:103:2,1044.52
44,Norwegian Sea,28394,0.86,7702:103:1,1044.52
44,Norwegian Sea,28395,1,7702:102:2,1044.52
44,Norwegian Sea,28396,1,7702:102:1,1044.52
44,Norwegian Sea,28397,1,7702:101:2,1044.52
44,Norwegian Sea,28398,1,7702:101:1,1044.52
44,Norwegian Sea,28399,1,7702:100:2,1044.52
44,Norwegian Sea,28400,1,7702:100:1,1044.52
44,Norwegian Sea,28401,1,7701:209:2,1044.52
44,Norwegian Sea,28402,1,7701:209:1,1044.52
44,Norwegian Sea,28403,1,7701:208:2,1044.52
44,Norwegian Sea,28404,1,7701:208:1,1044.52
44,Norwegian Sea,28405,1,7701:207:2,1044.52
44,Norwegian Sea,28406,1,7701:207:1,1044.52
44,Norwegian Sea,28407,1,7701:206:2,1044.52
44,Norwegian Sea,28408,1,7701:206:1,1044.52
44,Norwegian Sea,28409,1,7701:205:2,1044.52
44,Norwegian Sea,28410,1,7701:205:1,1044.52
44,Norwegian Sea,28411,1,7701:104:2,1044.52
44,Norwegian Sea,28412,1,7701:104:1,1044.52
44,Norwegian Sea,28413,1,7701:103:2,1044.52
44,Norwegian Sea,28414,1,7701:103:1,1044.52
44,Norwegian Sea,28415,1,7701:102:2,1044.52
44,Norwegian Sea,28416,1,7701:102:1,1044.52
44,Norwegian Sea,28417,1,7701:101:2,1044.52
44,Norwegian Sea,28418,1,7701:101:1,1044.52
44,Norwegian Sea,28419,1,7701:100:2,1044.52
44,Norwegian Sea,28420,1,7701:100:1,1044.52
44,Norwegian Sea,28421,1,7700:209:2,1044.52
44,Norwegian Sea,28422,1,7700:209:1,1044.52
44,Norwegian Sea,28423,1,7700:208:2,1044.52
44,Norwegian Sea,28424,1,7700:208:1,1044.52
44,Norwegian Sea,28425,1,7700:207:2,1044.52
44,Norwegian Sea,28426,1,7700:207:1,1044.52
44,Norwegian Sea,28427,1,7700:206:2,1044.52
44,Norwegian Sea,28428,1,7700:206:1,1044.52
44,Norwegian Sea,28429,1,7700:205:2,1044.52
44,Norwegian Sea,28430,1,7700:205:1,1044.52
44,Norwegian Sea,28431,1,7700:104:2,1044.52
44,Norwegian Sea,28432,1,7700:104:1,1044.52
44,Norwegian Sea,28433,1,7700:103:2,1044.52
44,Norwegian Sea,28434,1,7700:103:1,1044.52
44,Norwegian Sea,28435,1,7700:102:2,1044.52
44,Norwegian Sea,28436,1,7700:102:1,1044.52
44,Norwegian Sea,28437,1,7700:101:2,1044.52
44,Norwegian Sea,28438,1,7700:101:1,1044.52
44,Norwegian Sea,28439,1,7700:100:2,1044.52
44,Norwegian Sea,28440,1,7700:100:1,1044.52
44,Norwegian Sea,28441,1,1700:100:1,1044.52
44,Norwegian Sea,28442,1,1700:100:2,1044.52
44,Norwegian Sea,28443,1,1700:101:1,1044.52
44,Norwegian Sea,28444,1,1700:101:2,1044.52
44,Norwegian Sea,28445,1,1700:102:1,1044.52
44,Norwegian Sea,28446,1,1700:102:2,1044.52
44,Norwegian Sea,28447,1,1700:103:1,1044.52
44,Norwegian Sea,28448,1,1700:103:2,1044.52
44,Norwegian Sea,28449,1,1700:104:1,1044.52
44,Norwegian Sea,28450,1,1700:104:2,1044.52
44,Norwegian Sea,28451,1,1700:205:1,1044.52
44,Norwegian Sea,28452,1,1700:205:2,1044.52
44,Norwegian Sea,28453,1,1700:206:1,1044.52
44,Norwegian Sea,28454,1,1700:206:2,1044.52
44,Norwegian Sea,28455,1,1700:207:1,1044.52
44,Norwegian Sea,28456,1,1700:207:2,1044.52
44,Norwegian Sea,28457,1,1700:208:1,1044.52
44,Norwegian Sea,28458,1,1700:208:2,1044.52
44,Norwegian Sea,28459,1,1700:209:1,1044.52
44,Norwegian Sea,28460,1,1700:209:2,1044.52
44,Norwegian Sea,28461,1,1701:100:1,1044.52
44,Norwegian Sea,28462,1,1701:100:2,1044.52
44,Norwegian Sea,28463,1,1701:101:1,1044.52
44,Norwegian Sea,28464,1,1701:101:2,1044.52
44,Norwegian Sea,28465,1,1701:102:1,1044.52
44,Norwegian Sea,28466,1,1701:102:2,1044.52
44,Norwegian Sea,28467,1,1701:103:1,1044.52
44,Norwegian Sea,28468,1,1701:103:2,1044.52
44,Norwegian Sea,28469,1,1701:104:1,1044.52
44,Norwegian Sea,28470,1,1701:104:2,1044.52
44,Norwegian Sea,28471,1,1701:205:1,1044.52
44,Norwegian Sea,28472,1,1701:205:2,1044.52
44,Norwegian Sea,28473,0.94,1701:206:1,1044.52
44,Norwegian Sea,28474,0.24,1701:206:2,1044.52
44,Norwegian Sea,29112,0.19,7602:394:3,1069.87
44,Norwegian Sea,29113,0.9,7602:393:4,1069.87
44,Norwegian Sea,29114,1,7602:393:3,1069.87
44,Norwegian Sea,29115,1,7602:392:4,1069.87
44,Norwegian Sea,29116,1,7602:392:3,1069.87
44,Norwegian Sea,29117,1,7602:391:4,1069.87
44,Norwegian Sea,29118,1,7602:391:3,1069.87
44,Norwegian Sea,29119,1,7602:390:4,1069.87
44,Norwegian Sea,29120,1,7602:390:3,1069.87
44,Norwegian Sea,29121,1,7601:499:4,1069.87
44,Norwegian Sea,29122,1,7601:499:3,1069.87
44,Norwegian Sea,29123,1,7601:498:4,1069.87
44,Norwegian Sea,29124,1,7601:498:3,1069.87
44,Norwegian Sea,29125,1,7601:497:4,1069.87
44,Norwegian Sea,29126,1,7601:497:3,1069.87
44,Norwegian Sea,29127,1,7601:496:4,1069.87
44,Norwegian Sea,29128,1,7601:496:3,1069.87
44,Norwegian Sea,29129,1,7601:495:4,1069.87
44,Norwegian Sea,29130,1,7601:495:3,1069.87
44,Norwegian Sea,29131,1,7601:394:4,1069.87
44,Norwegian Sea,29132,1,7601:394:3,1069.87
44,Norwegian Sea,29133,1,7601:393:4,1069.87
44,Norwegian Sea,29134,1,7601:393:3,1069.87
44,Norwegian Sea,29135,1,7601:392:4,1069.87
44,Norwegian Sea,29136,1,7601:392:3,1069.87
44,Norwegian Sea,29137,1,7601:391:4,1069.87
44,Norwegian Sea,29138,1,7601:391:3,1069.87
44,Norwegian Sea,29139,1,7601:390:4,1069.87
44,Norwegian Sea,29140,1,7601:390:3,1069.87
44,Norwegian Sea,29141,1,7600:499:4,1069.87
44,Norwegian Sea,29142,1,7600:499:3,1069.87
44,Norwegian Sea,29143,1,7600:498:4,1069.87
44,Norwegian Sea,29144,1,7600:498:3,1069.87
44,Norwegian Sea,29145,1,7600:497:4,1069.87
44,Norwegian Sea,29146,1,7600:497:3,1069.87
44,Norwegian Sea,29147,1,7600:496:4,1069.87
44,Norwegian Sea,29148,1,7600:496:3,1069.87
44,Norwegian Sea,29149,1,7600:495:4,1069.87
44,Norwegian Sea,29150,1,7600:495:3,1069.87
44,Norwegian Sea,29151,1,7600:394:4,1069.87
44,Norwegian Sea,29152,1,7600:394:3,1069.87
44,Norwegian Sea,29153,1,7600:393:4,1069.87
44,Norwegian Sea,29154,1,7600:393:3,1069.87
44,Norwegian Sea,29155,1,7600:392:4,1069.87
44,Norwegian Sea,29156,1,7600:392:3,1069.87
44,Norwegian Sea,29157,1,7600:391:4,1069.87
44,Norwegian Sea,29158,1,7600:391:3,1069.87
44,Norwegian Sea,29159,1,7600:390:4,1069.87
44,Norwegian Sea,29160,1,7600:390:3,1069.87
44,Norwegian Sea,29161,1,1600:390:3,1069.87
44,Norwegian Sea,29162,1,1600:390:4,1069.87
44,Norwegian Sea,29163,1,1600:391:3,1069.87
44,Norwegian Sea,29164,1,1600:391:4,1069.87
44,Norwegian Sea,29165,1,1600:392:3,1069.87
44,Norwegian Sea,29166,1,1600:392:4,1069.87
44,Norwegian Sea,29167,1,1600:393:3,1069.87
44,Norwegian Sea,29168,1,1600:393:4,1069.87
44,Norwegian Sea,29169,1,1600:394:3,1069.87
44,Norwegian Sea,29170,1,1600:394:4,1069.87
44,Norwegian Sea,29171,1,1600:495:3,1069.87
44,Norwegian Sea,29172,1,1600:495:4,1069.87
44,Norwegian Sea,29173,1,1600:496:3,1069.87
44,Norwegian Sea,29174,1,1600:496:4,1069.87
44,Norwegian Sea,29175,1,1600:497:3,1069.87
44,Norwegian Sea,29176,1,1600:497:4,1069.87
44,Norwegian Sea,29177,1,1600:498:3,1069.87
44,Norwegian Sea,29178,1,1600:498:4,1069.87
44,Norwegian Sea,29179,1,1600:499:3,1069.87
44,Norwegian Sea,29180,1,1600:499:4,1069.87
44,Norwegian Sea,29181,1,1601:390:3,1069.87
44,Norwegian Sea,29182,1,1601:390:4,1069.87
44,Norwegian Sea,29183,1,1601:391:3,1069.87
44,Norwegian Sea,29184,1,1601:391:4,1069.87
44,Norwegian Sea,29185,1,1601:392:3,1069.87
44,Norwegian Sea,29186,1,1601:392:4,1069.87
44,Norwegian Sea,29187,1,1601:393:3,1069.87
44,Norwegian Sea,29188,1,1601:393:4,1069.87
44,Norwegian Sea,29189,1,1601:394:3,1069.87
44,Norwegian Sea,29190,1,1601:394:4,1069.87
44,Norwegian Sea,29191,1,1601:495:3,1069.87
44,Norwegian Sea,29192,1,1601:495:4,1069.87
44,Norwegian Sea,29193,0.62,1601:496:3,1069.87
44,Norwegian Sea,29194,0.19,1601:496:4,1069.87
44,Norwegian Sea,29831,0.22,7602:394:2,1095.13
44,Norwegian Sea,29832,0.94,7602:394:1,1095.13
44,Norwegian Sea,29833,1,7602:393:2,1095.13
44,Norwegian Sea,29834,1,7602:393:1,1095.13
44,Norwegian Sea,29835,1,7602:392:2,1095.13
44,Norwegian Sea,29836,1,7602:392:1,1095.13
44,Norwegian Sea,29837,1,7602:391:2,1095.13
44,Norwegian Sea,29838,1,7602:391:1,1095.13
44,Norwegian Sea,29839,1,7602:390:2,1095.13
44,Norwegian Sea,29840,1,7602:390:1,1095.13
44,Norwegian Sea,29841,1,7601:499:2,1095.13
44,Norwegian Sea,29842,1,7601:499:1,1095.13
44,Norwegian Sea,29843,1,7601:498:2,1095.13
44,Norwegian Sea,29844,1,7601:498:1,1095.13
44,Norwegian Sea,29845,1,7601:497:2,1095.13
44,Norwegian Sea,29846,1,7601:497:1,1095.13
44,Norwegian Sea,29847,1,7601:496:2,1095.13
44,Norwegian Sea,29848,1,7601:496:1,1095.13
44,Norwegian Sea,29849,1,7601:495:2,1095.13
44,Norwegian Sea,29850,1,7601:495:1,1095.13
44,Norwegian Sea,29851,1,7601:394:2,1095.13
44,Norwegian Sea,29852,1,7601:394:1,1095.13
44,Norwegian Sea,29853,1,7601:393:2,1095.13
44,Norwegian Sea,29854,1,7601:393:1,1095.13
44,Norwegian Sea,29855,1,7601:392:2,1095.13
44,Norwegian Sea,29856,1,7601:392:1,1095.13
44,Norwegian Sea,29857,1,7601:391:2,1095.13
44,Norwegian Sea,29858,1,7601:391:1,1095.13
44,Norwegian Sea,29859,1,7601:390:2,1095.13
44,Norwegian Sea,29860,1,7601:390:1,1095.13
44,Norwegian Sea,29861,1,7600:499:2,1095.13
44,Norwegian Sea,29862,1,7600:499:1,1095.13
44,Norwegian Sea,29863,1,7600:498:2,1095.13
44,Norwegian Sea,29864,1,7600:498:1,1095.13
44,Norwegian Sea,29865,1,7600:497:2,1095.13
44,Norwegian Sea,29866,1,7600:497:1,1095.13
44,Norwegian Sea,29867,1,7600:496:2,1095.13
44,Norwegian Sea,29868,1,7600:496:1,1095.13
44,Norwegian Sea,29869,1,7600:495:2,1095.13
44,Norwegian Sea,29870,1,7600:495:1,1095.13
44,Norwegian Sea,29871,1,7600:394:2,1095.13
44,Norwegian Sea,29872,1,7600:394:1,1095.13
44,Norwegian Sea,29873,1,7600:393:2,1095.13
44,Norwegian Sea,29874,1,7600:393:1,1095.13
44,Norwegian Sea,29875,1,7600:392:2,1095.13
44,Norwegian Sea,29876,1,7600:392:1,1095.13
44,Norwegian Sea,29877,1,7600:391:2,1095.13
44,Norwegian Sea,29878,1,7600:391:1,1095.13
44,Norwegian Sea,29879,1,7600:390:2,1095.13
44,Norwegian Sea,29880,1,7600:390:1,1095.13
44,Norwegian Sea,29881,1,1600:390:1,1095.13
44,Norwegian Sea,29882,1,1600:390:2,1095.13
44,Norwegian Sea,29883,1,1600:391:1,1095.13
44,Norwegian Sea,29884,1,1600:391:2,1095.13
44,Norwegian Sea,29885,1,1600:392:1,1095.13
44,Norwegian Sea,29886,1,1600:392:2,1095.13
44,Norwegian Sea,29887,1,1600:393:1,1095.13
44,Norwegian Sea,29888,1,1600:393:2,1095.13
44,Norwegian Sea,29889,1,1600:394:1,1095.13
44,Norwegian Sea,29890,1,1600:394:2,1095.13
44,Norwegian Sea,29891,1,1600:495:1,1095.13
44,Norwegian Sea,29892,1,1600:495:2,1095.13
44,Norwegian Sea,29893,1,1600:496:1,1095.13
44,Norwegian Sea,29894,1,1600:496:2,1095.13
44,Norwegian Sea,29895,1,1600:497:1,1095.13
44,Norwegian Sea,29896,1,1600:497:2,1095.13
44,Norwegian Sea,29897,1,1600:498:1,1095.13
44,Norwegian Sea,29898,1,1600:498:2,1095.13
44,Norwegian Sea,29899,1,1600:499:1,1095.13
44,Norwegian Sea,29900,1,1600:499:2,1095.13
44,Norwegian Sea,29901,1,1601:390:1,1095.13
44,Norwegian Sea,29902,1,1601:390:2,1095.13
44,Norwegian Sea,29903,1,1601:391:1,1095.13
44,Norwegian Sea,29904,1,1601:391:2,1095.13
44,Norwegian Sea,29905,1,1601:392:1,1095.13
44,Norwegian Sea,29906,1,1601:392:2,1095.13
44,Norwegian Sea,29907,1,1601:393:1,1095.13
44,Norwegian Sea,29908,1,1601:393:2,1095.13
44,Norwegian Sea,29909,1,1601:394:1,1095.13
44,Norwegian Sea,29910,1,1601:394:2,1095.13
44,Norwegian Sea,29911,1,1601:495:1,1095.13
44,Norwegian Sea,29912,1,1601:495:2,1095.13
44,Norwegian Sea,29913,1,1601:496:1,1095.13
44,Norwegian Sea,29914,1,1601:496:2,1095.13
44,Norwegian Sea,29915,0.56,1601:497:1,1095.13
44,Norwegian Sea,29916,0.02,1601:497:2,1095.13
44,Norwegian Sea,30551,0.25,7602:384:4,1120.32
44,Norwegian Sea,30552,0.8,7602:384:3,1120.32
44,Norwegian Sea,30553,1,7602:383:4,1120.32
44,Norwegian Sea,30554,1,7602:383:3,1120.32
44,Norwegian Sea,30555,1,7602:382:4,1120.32
44,Norwegian Sea,30556,1,7602:382:3,1120.32
44,Norwegian Sea,30557,1,7602:381:4,1120.32
44,Norwegian Sea,30558,1,7602:381:3,1120.32
44,Norwegian Sea,30559,1,7602:380:4,1120.32
44,Norwegian Sea,30560,1,7602:380:3,1120.32
44,Norwegian Sea,30561,1,7601:489:4,1120.32
44,Norwegian Sea,30562,1,7601:489:3,1120.32
44,Norwegian Sea,30563,1,7601:488:4,1120.32
44,Norwegian Sea,30564,1,7601:488:3,1120.32
44,Norwegian Sea,30565,1,7601:487:4,1120.32
44,Norwegian Sea,30566,1,7601:487:3,1120.32
44,Norwegian Sea,30567,1,7601:486:4,1120.32
44,Norwegian Sea,30568,1,7601:486:3,1120.32
44,Norwegian Sea,30569,1,7601:485:4,1120.32
44,Norwegian Sea,30570,1,7601:485:3,1120.32
44,Norwegian Sea,30571,1,7601:384:4,1120.32
44,Norwegian Sea,30572,1,7601:384:3,1120.32
44,Norwegian Sea,30573,1,7601:383:4,1120.32
44,Norwegian Sea,30574,1,7601:383:3,1120.32
44,Norwegian Sea,30575,1,7601:382:4,1120.32
44,Norwegian Sea,30576,1,7601:382:3,1120.32
44,Norwegian Sea,30577,1,7601:381:4,1120.32
44,Norwegian Sea,30578,1,7601:381:3,1120.32
44,Norwegian Sea,30579,1,7601:380:4,1120.32
44,Norwegian Sea,30580,1,7601:380:3,1120.32
44,Norwegian Sea,30581,1,7600:489:4,1120.32
44,Norwegian Sea,30582,1,7600:489:3,1120.32
44,Norwegian Sea,30583,1,7600:488:4,1120.32
44,Norwegian Sea,30584,1,7600:488:3,1120.32
44,Norwegian Sea,30585,1,7600:487:4,1120.32
44,Norwegian Sea,30586,1,7600:487:3,1120.32
44,Norwegian Sea,30587,1,7600:486:4,1120.32
44,Norwegian Sea,30588,1,7600:486:3,1120.32
44,Norwegian Sea,30589,1,7600:485:4,1120.32
44,Norwegian Sea,30590,1,7600:485:3,1120.32
44,Norwegian Sea,30591,1,7600:384:4,1120.32
44,Norwegian Sea,30592,1,7600:384:3,1120.32
44,Norwegian Sea,30593,1,7600:383:4,1120.32
44,Norwegian Sea,30594,1,7600:383:3,1120.32
44,Norwegian Sea,30595,1,7600:382:4,1120.32
44,Norwegian Sea,30596,1,7600:382:3,1120.32
44,Norwegian Sea,30597,1,7600:381:4,1120.32
44,Norwegian Sea,30598,1,7600:381:3,1120.32
44,Norwegian Sea,30599,1,7600:380:4,1120.32
44,Norwegian Sea,30600,1,7600:380:3,1120.32
44,Norwegian Sea,30601,1,1600:380:3,1120.32
44,Norwegian Sea,30602,1,1600:380:4,1120.32
44,Norwegian Sea,30603,1,1600:381:3,1120.32
44,Norwegian Sea,30604,1,1600:381:4,1120.32
44,Norwegian Sea,30605,1,1600:382:3,1120.32
44,Norwegian Sea,30606,1,1600:382:4,1120.32
44,Norwegian Sea,30607,1,1600:383:3,1120.32
44,Norwegian Sea,30608,1,1600:383:4,1120.32
44,Norwegian Sea,30609,1,1600:384:3,1120.32
44,Norwegian Sea,30610,1,1600:384:4,1120.32
44,Norwegian Sea,30611,1,1600:485:3,1120.32
44,Norwegian Sea,30612,1,1600:485:4,1120.32
44,Norwegian Sea,30613,1,1600:486:3,1120.32
44,Norwegian Sea,30614,1,1600:486:4,1120.32
44,Norwegian Sea,30615,1,1600:487:3,1120.32
44,Norwegian Sea,30616,1,1600:487:4,1120.32
44,Norwegian Sea,30617,1,1600:488:3,1120.32
44,Norwegian Sea,30618,1,1600:488:4,1120.32
44,Norwegian Sea,30619,1,1600:489:3,1120.32
44,Norwegian Sea,30620,1,1600:489:4,1120.32
44,Norwegian Sea,30621,1,1601:380:3,1120.32
44,Norwegian Sea,30622,1,1601:380:4,1120.32
44,Norwegian Sea,30623,1,1601:381:3,1120.32
44,Norwegian Sea,30624,1,1601:381:4,1120.32
44,Norwegian Sea,30625,1,1601:382:3,1120.32
44,Norwegian Sea,30626,1,1601:382:4,1120.32
44,Norwegian Sea,30627,1,1601:383:3,1120.32
44,Norwegian Sea,30628,1,1601:383:4,1120.32
44,Norwegian Sea,30629,1,1601:384:3,1120.32
44,Norwegian Sea,30630,1,1601:384:4,1120.32
44,Norwegian Sea,30631,1,1601:485:3,1120.32
44,Norwegian Sea,30632,1,1601:485:4,1120.32
44,Norwegian Sea,30633,0.77,1601:486:3,1120.32
44,Norwegian Sea,30634,0.22,1601:486:4,1120.32
44,Norwegian Sea,31273,0.32,7602:383:2,1145.41
44,Norwegian Sea,31274,0.84,7602:383:1,1145.41
44,Norwegian Sea,31275,1,7602:382:2,1145.41
44,Norwegian Sea,31276,1,7602:382:1,1145.41
44,Norwegian Sea,31277,1,7602:381:2,1145.41
44,Norwegian Sea,31278,1,7602:381:1,1145.41
44,Norwegian Sea,31279,1,7602:380:2,1145.41
44,Norwegian Sea,31280,1,7602:380:1,1145.41
44,Norwegian Sea,31281,1,7601:489:2,1145.41
44,Norwegian Sea,31282,1,7601:489:1,1145.41
44,Norwegian Sea,31283,1,7601:488:2,1145.41
44,Norwegian Sea,31284,1,7601:488:1,1145.41
44,Norwegian Sea,31285,1,7601:487:2,1145.41
44,Norwegian Sea,31286,1,7601:487:1,1145.41
44,Norwegian Sea,31287,1,7601:486:2,1145.41
44,Norwegian Sea,31288,1,7601:486:1,1145.41
44,Norwegian Sea,31289,1,7601:485:2,1145.41
44,Norwegian Sea,31290,1,7601:485:1,1145.41
44,Norwegian Sea,31291,1,7601:384:2,1145.41
44,Norwegian Sea,31292,1,7601:384:1,1145.41
44,Norwegian Sea,31293,1,7601:383:2,1145.41
44,Norwegian Sea,31294,1,7601:383:1,1145.41
44,Norwegian Sea,31295,1,7601:382:2,1145.41
44,Norwegian Sea,31296,1,7601:382:1,1145.41
44,Norwegian Sea,31297,1,7601:381:2,1145.41
44,Norwegian Sea,31298,1,7601:381:1,1145.41
44,Norwegian Sea,31299,1,7601:380:2,1145.41
44,Norwegian Sea,31300,1,7601:380:1,1145.41
44,Norwegian Sea,31301,1,7600:489:2,1145.41
44,Norwegian Sea,31302,1,7600:489:1,1145.41
44,Norwegian Sea,31303,1,7600:488:2,1145.41
44,Norwegian Sea,31304,1,7600:488:1,1145.41
44,Norwegian Sea,31305,1,7600:487:2,1145.41
44,Norwegian Sea,31306,1,7600:487:1,1145.41
44,Norwegian Sea,31307,1,7600:486:2,1145.41
44,Norwegian Sea,31308,1,7600:486:1,1145.41
44,Norwegian Sea,31309,1,7600:485:2,1145.41
44,Norwegian Sea,31310,1,7600:485:1,1145.41
44,Norwegian Sea,31311,1,7600:384:2,1145.41
44,Norwegian Sea,31312,1,7600:384:1,1145.41
44,Norwegian Sea,31313,1,7600:383:2,1145.41
44,Norwegian Sea,31314,1,7600:383:1,1145.41
44,Norwegian Sea,31315,1,7600:382:2,1145.41
44,Norwegian Sea,31316,1,7600:382:1,1145.41
44,Norwegian Sea,31317,1,7600:381:2,1145.41
44,Norwegian Sea,31318,1,7600:381:1,1145.41
44,Norwegian Sea,31319,1,7600:380:2,1145.41
44,Norwegian Sea,31320,1,7600:380:1,1145.41
44,Norwegian Sea,31321,1,1600:380:1,1145.41
44,Norwegian Sea,31322,1,1600:380:2,1145.41
44,Norwegian Sea,31323,1,1600:381:1,1145.41
44,Norwegian Sea,31324,1,1600:381:2,1145.41
44,Norwegian Sea,31325,1,1600:382:1,1145.41
44,Norwegian Sea,31326,1,1600:382:2,1145.41
44,Norwegian Sea,31327,1,1600:383:1,1145.41
44,Norwegian Sea,31328,1,1600:383:2,1145.41
44,Norwegian Sea,31329,1,1600:384:1,1145.41
44,Norwegian Sea,31330,1,1600:384:2,1145.41
44,Norwegian Sea,31331,1,1600:485:1,1145.41
44,Norwegian Sea,31332,1,1600:485:2,1145.41
44,Norwegian Sea,31333,1,1600:486:1,1145.41
44,Norwegian Sea,31334,1,1600:486:2,1145.41
44,Norwegian Sea,31335,1,1600:487:1,1145.41
44,Norwegian Sea,31336,1,1600:487:2,1145.41
44,Norwegian Sea,31337,1,1600:488:1,1145.41
44,Norwegian Sea,31338,1,1600:488:2,1145.41
44,Norwegian Sea,31339,1,1600:489:1,1145.41
44,Norwegian Sea,31340,1,1600:489:2,1145.41
44,Norwegian Sea,31341,1,1601:380:1,1145.41
44,Norwegian Sea,31342,1,1601:380:2,1145.41
44,Norwegian Sea,31343,1,1601:381:1,1145.41
44,Norwegian Sea,31344,1,1601:381:2,1145.41
44,Norwegian Sea,31345,1,1601:382:1,1145.41
44,Norwegian Sea,31346,1,1601:382:2,1145.41
44,Norwegian Sea,31347,1,1601:383:1,1145.41
44,Norwegian Sea,31348,1,1601:383:2,1145.41
44,Norwegian Sea,31349,1,1601:384:1,1145.41
44,Norwegian Sea,31350,1,1601:384:2,1145.41
44,Norwegian Sea,31351,0.88,1601:485:1,1145.41
44,Norwegian Sea,31352,0.34,1601:485:2,1145.41
44,Norwegian Sea,31994,0.01,7602:373:3,1170.42
44,Norwegian Sea,31995,0.36,7602:372:4,1170.42
44,Norwegian Sea,31996,0.88,7602:372:3,1170.42
44,Norwegian Sea,31997,1,7602:371:4,1170.42
44,Norwegian Sea,31998,1,7602:371:3,1170.42
44,Norwegian Sea,31999,1,7602:370:4,1170.42
44,Norwegian Sea,32e3,1,7602:370:3,1170.42
44,Norwegian Sea,32001,1,7601:479:4,1170.42
44,Norwegian Sea,32002,1,7601:479:3,1170.42
44,Norwegian Sea,32003,1,7601:478:4,1170.42
44,Norwegian Sea,32004,1,7601:478:3,1170.42
44,Norwegian Sea,32005,1,7601:477:4,1170.42
44,Norwegian Sea,32006,1,7601:477:3,1170.42
44,Norwegian Sea,32007,1,7601:476:4,1170.42
44,Norwegian Sea,32008,1,7601:476:3,1170.42
44,Norwegian Sea,32009,1,7601:475:4,1170.42
44,Norwegian Sea,32010,1,7601:475:3,1170.42
44,Norwegian Sea,32011,1,7601:374:4,1170.42
44,Norwegian Sea,32012,1,7601:374:3,1170.42
44,Norwegian Sea,32013,1,7601:373:4,1170.42
44,Norwegian Sea,32014,1,7601:373:3,1170.42
44,Norwegian Sea,32015,1,7601:372:4,1170.42
44,Norwegian Sea,32016,1,7601:372:3,1170.42
44,Norwegian Sea,32017,1,7601:371:4,1170.42
44,Norwegian Sea,32018,1,7601:371:3,1170.42
44,Norwegian Sea,32019,1,7601:370:4,1170.42
44,Norwegian Sea,32020,1,7601:370:3,1170.42
44,Norwegian Sea,32021,1,7600:479:4,1170.42
44,Norwegian Sea,32022,1,7600:479:3,1170.42
44,Norwegian Sea,32023,1,7600:478:4,1170.42
44,Norwegian Sea,32024,1,7600:478:3,1170.42
44,Norwegian Sea,32025,1,7600:477:4,1170.42
44,Norwegian Sea,32026,1,7600:477:3,1170.42
44,Norwegian Sea,32027,1,7600:476:4,1170.42
44,Norwegian Sea,32028,1,7600:476:3,1170.42
44,Norwegian Sea,32029,1,7600:475:4,1170.42
44,Norwegian Sea,32030,1,7600:475:3,1170.42
44,Norwegian Sea,32031,1,7600:374:4,1170.42
44,Norwegian Sea,32032,1,7600:374:3,1170.42
44,Norwegian Sea,32033,1,7600:373:4,1170.42
44,Norwegian Sea,32034,1,7600:373:3,1170.42
44,Norwegian Sea,32035,1,7600:372:4,1170.42
44,Norwegian Sea,32036,1,7600:372:3,1170.42
44,Norwegian Sea,32037,1,7600:371:4,1170.42
44,Norwegian Sea,32038,1,7600:371:3,1170.42
44,Norwegian Sea,32039,1,7600:370:4,1170.42
44,Norwegian Sea,32040,1,7600:370:3,1170.42
44,Norwegian Sea,32041,1,1600:370:3,1170.42
44,Norwegian Sea,32042,1,1600:370:4,1170.42
44,Norwegian Sea,32043,1,1600:371:3,1170.42
44,Norwegian Sea,32044,1,1600:371:4,1170.42
44,Norwegian Sea,32045,1,1600:372:3,1170.42
44,Norwegian Sea,32046,1,1600:372:4,1170.42
44,Norwegian Sea,32047,1,1600:373:3,1170.42
44,Norwegian Sea,32048,1,1600:373:4,1170.42
44,Norwegian Sea,32049,1,1600:374:3,1170.42
44,Norwegian Sea,32050,1,1600:374:4,1170.42
44,Norwegian Sea,32051,1,1600:475:3,1170.42
44,Norwegian Sea,32052,1,1600:475:4,1170.42
44,Norwegian Sea,32053,1,1600:476:3,1170.42
44,Norwegian Sea,32054,1,1600:476:4,1170.42
44,Norwegian Sea,32055,1,1600:477:3,1170.42
44,Norwegian Sea,32056,1,1600:477:4,1170.42
44,Norwegian Sea,32057,1,1600:478:3,1170.42
44,Norwegian Sea,32058,1,1600:478:4,1170.42
44,Norwegian Sea,32059,1,1600:479:3,1170.42
44,Norwegian Sea,32060,1,1600:479:4,1170.42
44,Norwegian Sea,32061,1,1601:370:3,1170.42
44,Norwegian Sea,32062,1,1601:370:4,1170.42
44,Norwegian Sea,32063,1,1601:371:3,1170.42
