Num,Species,Gen_len
3611,Merops bullockoides,6.166666667
3612,Merops pusillus,6
3613,Merops variegatus,6.166666667
3614,Merops oreobates,6.166666667
3615,Merops hirundineus,6.166666667
3616,Merops breweri,6.166666667
3617,Merops revoilii,6.166666667
3618,Merops albicollis,6.166666667
3619,Merops orientalis,6.166666667
3620,Merops boehmi,6.166666667
3621,Merops viridis,6.166666667
3622,Merops persicus,6.166666667
3623,Merops superciliosus,6.166666667
3624,Merops philippinus,6.166666667
3625,Merops ornatus,6.166666667
3626,Merops apiaster,6.5
3627,Merops leschenaulti,6.166666667
3628,Merops malimbicus,6.166666667
3629,Merops nubicus,6.166666667
3630,Merops nubicoides,6.166666667
3631,Upupa antaios,6
3632,Upupa epops,6
3633,Upupa marginata,6
3634,Phoeniculus purpureus,7
3635,Phoeniculus damarensis,7
3636,Phoeniculus somaliensis,7
3637,Phoeniculus bollei,7
3638,Phoeniculus castaneiceps,7
3639,Rhinopomastus aterrimus,7
3640,Rhinopomastus cyanomelas,7
3641,Rhinopomastus minor,7
3642,Anorrhinus tickelli,11.05
3643,Anorrhinus austeni,11.05
3644,Anorrhinus galeritus,9.8
3645,Tockus hartlaubi,9.753571429
3646,Tockus camurus,9.753571429
3647,Tockus monteiri,9.653571429
3648,Tockus erythrorhynchus,9.653571429
3649,Tockus flavirostris,9.753571429
3650,Tockus leucomelas,9.653571429
3651,Tockus jacksoni,9.753571429
3652,Tockus deckeni,9.753571429
3653,Tockus alboterminatus,9.653571429
3654,Tockus bradfieldi,9.753571429
3655,Tockus fasciatus,9.753571429
3656,Tockus hemprichii,9.753571429
3657,Tockus nasutus,10.15357143
3658,Tockus pallidirostris,9.753571429
3659,Tropicranus albocristatus,8
3660,Ocyceros griseus,10.3
3661,Ocyceros gingalensis,10.3
3662,Ocyceros birostris,10.3
3663,Anthracoceros coronatus,9.74
3664,Anthracoceros albirostris,9.24
3665,Anthracoceros malayanus,9.24
3666,Anthracoceros marchei,9.24
3667,Anthracoceros montani,9.24
3668,Buceros rhinoceros,18.41666667
3669,Buceros bicornis,18.41666667
3670,Buceros hydrocorax,18.41666667
3671,Rhinoplax vigil,19.75
3672,Penelopides manillae,19.41666667
3673,Penelopides mindorensis,19.41666667
3674,Penelopides panini,19.41666667
3675,Penelopides samarensis,19.41666667
3676,Penelopides affinis,19.41666667
3677,Penelopides exarhatus,19.41666667
3678,Aceros comatus,19
3679,Aceros nipalensis,19
3680,Aceros corrugatus,19
3681,Aceros waldeni,19
3682,Aceros leucocephalus,19
3683,Aceros cassidix,19
3684,Aceros undulatus,19
3685,Aceros narcondami,19
3686,Aceros everetti,19
3687,Aceros subruficollis,19
3688,Aceros plicatus,19
3689,Bycanistes bucinator,19
3690,Bycanistes fistulator,19
3691,Bycanistes brevis,19
3692,Bycanistes subcylindricus,19
3693,Bycanistes cylindricus,19
3694,Bycanistes albotibialis,19
3695,Ceratogymna atrata,15.75
3696,Ceratogymna elata,15.75
3697,Bucorvus abyssinicus,29.75
3698,Bucorvus cafer,31.25
3699,Aulacorhynchus prasinus,7
3700,Aulacorhynchus sulcatus,7
3701,Aulacorhynchus derbianus,7
3702,Aulacorhynchus haematopygus,7
3703,Aulacorhynchus huallagae,7
3704,Aulacorhynchus coeruleicinctis,7
3705,Pteroglossus inscriptus,7
3706,Pteroglossus viridis,7
3707,Pteroglossus bitorquatus,7
3708,Pteroglossus azara,7
3709,Pteroglossus castanotis,7
3710,Pteroglossus aracari,7
3711,Pteroglossus torquatus,7
3712,Pteroglossus frantzii,7
3713,Pteroglossus pluricinctus,7
3714,Pteroglossus beauharnaesii,7
3715,Pteroglossus bailloni,7
3716,Selenidera spectabilis,7
3717,Selenidera reinwardtii,7
3718,Selenidera nattereri,7
3719,Selenidera piperivora,7
3720,Selenidera maculirostris,7
3721,Selenidera gouldii,7
3722,Andigena laminirostris,11.5
3723,Andigena hypoglauca,11.5
3724,Andigena cucullata,11.5
3725,Andigena nigrirostris,11.5
3726,Ramphastos sulfuratus,11.5
3727,Ramphastos brevis,11.5
3728,Ramphastos vitellinus,11.5
3729,Ramphastos dicolorus,11.5
3730,Ramphastos swainsonii,11.5
3731,Ramphastos ambiguus,11.5
3732,Ramphastos tucanus,11.5
3733,Ramphastos toco,11.5
3734,Capito aurovirens,8.546259843
3735,Capito maculicoronatus,8.546259843
3736,Capito squamatus,8.546259843
3737,Capito wallacei,8.546259843
3738,Capito hypoleucus,8.546259843
3739,Capito dayi,8.546259843
3740,Capito quinticolor,8.546259843
3741,Capito niger,8.546259843
3742,Capito auratus,8.546259843
3743,Capito brunneipectus,8.546259843
3744,Eubucco richardsoni,8.546259843
3745,Eubucco bourcierii,8.546259843
3746,Eubucco tucinkae,8.546259843
3747,Eubucco versicolor,8.546259843
3748,Semnornis frantzii,8.546259843
3749,Semnornis ramphastinus,8.546259843
3750,Psilopogon pyrolophus,8.546259843
3751,Megalaima virens,8.546259843
3752,Megalaima lagrandieri,8.546259843
3753,Megalaima zeylanica,8.546259843
3754,Megalaima lineata,8.546259843
3755,Megalaima viridis,8.546259843
3756,Megalaima faiostricta,8.546259843
3757,Megalaima corvina,8.546259843
3758,Megalaima chrysopogon,8.546259843
3759,Megalaima rafflesii,8.546259843
3760,Megalaima mystacophanos,8.546259843
3761,Megalaima javensis,8.546259843
3762,Megalaima flavifrons,8.546259843
3763,Megalaima franklinii,8.546259843
3764,Megalaima oorti,8.546259843
3765,Megalaima faber,8.546259843
3766,Megalaima nuchalis,8.546259843
3767,Megalaima asiatica,8.546259843
3768,Megalaima monticola,8.546259843
3769,Megalaima incognita,8.546259843
3770,Megalaima henricii,8.546259843
3771,Megalaima armillaris,8.546259843
3772,Megalaima pulcherrima,8.546259843
3773,Megalaima australis,8.546259843
3774,Megalaima eximia,8.546259843
3775,Megalaima rubricapillus,8.546259843
3776,Megalaima haemacephala,8.546259843
3777,Calorhamphus fuliginosus,8.546259843
3778,Gymnobucco calvus,8.546259843
3779,Gymnobucco peli,8.546259843
3780,Gymnobucco sladeni,8.546259843
3781,Gymnobucco bonapartei,8.546259843
3782,Stactolaema leucotis,8.546259843
3783,Stactolaema anchietae,8.546259843
3784,Stactolaema whytii,8.546259843
3785,Stactolaema olivacea,8.546259843
3786,Pogoniulus scolopaceus,8.546259843
3787,Pogoniulus coryphaeus,8.546259843
3788,Pogoniulus leucomystax,8.546259843
3789,Pogoniulus simplex,8.546259843
3790,Pogoniulus atroflavus,8.546259843
3791,Pogoniulus subsulphureus,8.546259843
3792,Pogoniulus bilineatus,8.546259843
3793,Pogoniulus makawai,8.546259843
3794,Pogoniulus chrysoconus,8.546259843
3795,Pogoniulus pusillus,8.546259843
3796,Buccanodon duchaillui,8.546259843
3797,Tricholaema hirsuta,8.546259843
3798,Tricholaema diademata,8.546259843
3799,Tricholaema frontata,8.546259843
3800,Tricholaema leucomelas,8.546259843
3801,Tricholaema lacrymosa,8.546259843
3802,Tricholaema melanocephala,8.546259843
3803,Lybius undatus,8.546259843
3804,Lybius vieilloti,8.546259843
3805,Lybius leucocephalus,8.546259843
3806,Lybius chaplini,8.546259843
3807,Lybius rubrifacies,8.546259843
3808,Lybius guifsobalito,8.546259843
3809,Lybius torquatus,8.546259843
3810,Lybius melanopterus,8.546259843
3811,Lybius minor,8.546259843
3812,Lybius bidentatus,8.546259843
3813,Lybius dubius,8.546259843
3814,Lybius rolleti,8.546259843
3815,Trachyphonus purpuratus,8.546259843
3816,Trachyphonus vaillantii,8.546259843
3817,Trachyphonus margaritatus,8.546259843
3818,Trachyphonus erythrocephalus,8.546259843
3819,Trachyphonus darnaudii,8.546259843
3820,Trachyphonus usambiro,8.546259843
3821,Prodotiscus insignis,5.75
3822,Prodotiscus zambesiae,5.75
3823,Prodotiscus regulus,5.75
3824,Melignomon eisentrauti,5.75
3825,Melignomon zenkeri,5.75
3826,Indicator maculatus,5.75
3827,Indicator variegatus,5.75
3828,Indicator indicator,5.75
3829,Indicator archipelagicus,5.75
3830,Indicator minor,5.75
3831,Indicator willcocksi,5.75
3832,Indicator exilis,5.75
3833,Indicator pumilio,5.75
3834,Indicator meliphilus,5.75
3835,Indicator xanthonotus,5.75
3836,Melichneutes robustus,5.75
3837,Jynx torquilla,3.533194789
3838,Jynx ruficollis,3.533194789
3839,Picumnus innominatus,4.215694789
3840,Picumnus aurifrons,4.215694789
3841,Picumnus pumilus,4.215694789
3842,Picumnus lafresnayi,4.215694789
3843,Picumnus exilis,4.215694789
3844,Picumnus fuscus,4.215694789
3845,Picumnus sclateri,4.215694789
3846,Picumnus squamulatus,4.215694789
3847,Picumnus spilogaster,4.215694789
3848,Picumnus minutissimus,4.215694789
3849,Picumnus pygmaeus,4.215694789
3850,Picumnus steindachneri,4.215694789
3851,Picumnus varzeae,4.215694789
3852,Picumnus cirratus,4.215694789
3853,Picumnus dorbignyanus,4.215694789
3854,Picumnus temminckii,4.215694789
3855,Picumnus albosquamatus,4.215694789
3856,Picumnus rufiventris,4.215694789
3857,Picumnus fulvescens,4.215694789
3858,Picumnus limae,4.215694789
3859,Picumnus nebulosus,4.215694789
3860,Picumnus castelnau,4.215694789
3861,Picumnus subtilis,4.215694789
3862,Picumnus olivaceus,4.215694789
3863,Picumnus granadensis,4.215694789
3864,Picumnus cinnamomeus,4.215694789
3865,Sasia africana,3.783194789
3866,Sasia abnormis,3.783194789
3867,Sasia ochracea,3.783194789
3868,Nesoctites micromegas,4.215694789
3869,Melanerpes candidus,5.074001166
3870,Melanerpes lewis,5.074001166
3871,Melanerpes herminieri,5.074001166
3872,Melanerpes portoricensis,5.074001166
3873,Melanerpes erythrocephalus,5.231251323
3874,Melanerpes formicivorus,5.564129139
3875,Melanerpes pucherani,5.074001166
3876,Melanerpes chrysauchen,5.074001166
3877,Melanerpes pulcher,5.074001166
3878,Melanerpes cruentatus,5.074001166
3879,Melanerpes flavifrons,5.074001166
3880,Melanerpes cactorum,5.074001166
3881,Melanerpes striatus,5.074001166
3882,Melanerpes radiolatus,5.074001166
3883,Melanerpes chrysogenys,5.074001166
3884,Melanerpes hypopolius,5.074001166
3885,Melanerpes pygmaeus,5.074001166
3886,Melanerpes rubricapillus,5.074001166
3887,Melanerpes uropygialis,5.074001166
3888,Melanerpes carolinus,5.379088235
3889,Melanerpes superciliaris,5.074001166
3890,Melanerpes aurifrons,5.817
3891,Melanerpes hoffmannii,5.074001166
3892,Sphyrapicus varius,3.857142857
3893,Sphyrapicus nuchalis,3.039823794
3894,Sphyrapicus ruber,2.944090136
3895,Sphyrapicus thyroideus,3.857142857
3896,Xiphidiopicus percussus,4.215694789
3897,Campethera punctuligera,4.215694789
3898,Campethera nubica,4.215694789
3899,Campethera bennettii,4.215694789
3900,Campethera abingoni,4.215694789
3901,Campethera mombassica,4.215694789
3902,Campethera notata,4.215694789
3903,Campethera maculosa,4.215694789
3904,Campethera cailliautii,4.215694789
3905,Campethera tullbergi,4.215694789
3906,Campethera nivosa,4.215694789
3907,Campethera caroli,4.215694789
3908,Geocolaptes olivaceus,4.965694789
3909,Dendropicos elachus,4.215694789
3910,Dendropicos poecilolaemus,4.215694789
3911,Dendropicos abyssinicus,4.215694789
3912,Dendropicos fuscescens,4.215694789
3913,Dendropicos gabonensis,4.215694789
3914,Dendropicos stierlingi,4.215694789
3915,Thripias namaquus,4.215694789
3916,Thripias pyrrhogaster,4.215694789
3917,Thripias xantholophus,4.215694789
3918,Mesopicos elliotii,4.215694789
3919,Mesopicos goertae,4.215694789
3920,Mesopicos griseocephalus,4.215694789
3921,Dendrocopos obsoletus,5.192361456
3922,Dendrocopos temminckii,5.192361456
3923,Dendrocopos maculatus,5.192361456
3924,Dendrocopos ramsayi,5.192361456
3925,Dendrocopos nanus,5.192361456
3926,Dendrocopos moluccensis,5.192361456
3927,Dendrocopos canicapillus,5.192361456
3928,Dendrocopos kizuki,5.192361456
3929,Dendrocopos minor,5.192361456
3930,Dendrocopos auriceps,5.192361456
3931,Dendrocopos macei,5.192361456
3932,Dendrocopos atratus,5.192361456
3933,Dendrocopos mahrattensis,5.192361456
3934,Dendrocopos dorae,5.192361456
3935,Dendrocopos hyperythrus,5.192361456
3936,Dendrocopos cathpharius,5.192361456
3937,Dendrocopos darjellensis,5.192361456
3938,Dendrocopos medius,5.192361456
3939,Dendrocopos leucotos,5.192361456
3940,Dendrocopos noguchii,5.192361456
3941,Dendrocopos major,5.192361456
3942,Dendrocopos syriacus,5.192361456
3943,Dendrocopos leucopterus,5.192361456
3944,Dendrocopos assimilis,5.192361456
3945,Dendrocopos himalayensis,5.192361456
3946,Picoides nuttallii,4.435880952
3947,Picoides scalaris,4.780685108
3948,Picoides pubescens,4.746126263
3949,Picoides borealis,5.370292453
3950,Picoides stricklandi,4.780685108
3951,Picoides arizonae,4.780685108
3952,Picoides villosus,4.888783867
3953,Picoides albolarvatus,4.780685108
3954,Picoides tridactylus,4.780685108
3955,Picoides dorsalis,4.780685108
3956,Picoides arcticus,4.780685108
3957,Picoides fumigatus,4.780685108
3958,Veniliornis lignarius,4.215694789
3959,Veniliornis mixtus,4.215694789
3960,Veniliornis callonotus,4.215694789
3961,Veniliornis dignus,4.215694789
3962,Veniliornis nigriceps,4.215694789
3963,Veniliornis passerinus,4.215694789
3964,Veniliornis frontalis,4.215694789
3965,Veniliornis spilogaster,4.215694789
3966,Veniliornis sanguineus,4.215694789
3967,Veniliornis kirkii,4.215694789
3968,Veniliornis chocoensis,4.215694789
3969,Veniliornis cassini,4.215694789
3970,Veniliornis affinis,4.215694789
3971,Veniliornis maculifrons,4.215694789
3972,Piculus simplex,4.215694789
3973,Piculus callopterus,4.215694789
3974,Piculus litae,4.215694789
3975,Piculus leucolaemus,4.215694789
3976,Piculus flavigula,4.215694789
3977,Piculus chrysochloros,4.215694789
3978,Piculus aurulentus,4.215694789
3979,Colaptes auricularis,4.283105023
3980,Colaptes rubiginosus,4.283105023
3981,Colaptes rivolii,4.283105023
3982,Colaptes atricollis,4.283105023
3983,Colaptes punctigula,4.283105023
3984,Colaptes melanochloros,4.283105023
3985,Colaptes auratus,4.283105023
3986,Colaptes chrysoides,4.283105023
3987,Colaptes fernandinae,4.283105023
3988,Colaptes pitius,4.283105023
3989,Colaptes rupicola,4.283105023
3990,Colaptes campestris,4.283105023
3991,Celeus brachyurus,4.965694789
3992,Celeus loricatus,4.965694789
3993,Celeus grammicus,4.965694789
3994,Celeus undatus,4.965694789
3995,Celeus castaneus,4.965694789
3996,Celeus elegans,4.965694789
3997,Celeus lugubris,4.965694789
3998,Celeus flavescens,4.965694789
3999,Celeus flavus,4.965694789
4000,Celeus spectabilis,4.965694789
4001,Celeus obrieni,4.965694789
4002,Celeus torquatus,4.965694789
4003,Dryocopus galeatus,5.75
4004,Dryocopus pileatus,5.75
4005,Dryocopus lineatus,5.75
4006,Dryocopus schulzi,5.75
4007,Dryocopus javensis,5.75
4008,Dryocopus hodgei,5.75
4009,Dryocopus martius,5.75
4010,Campephilus pollens,6.5
4011,Campephilus haematogaster,6.5
4012,Campephilus rubricollis,6.5
4013,Campephilus robustus,6.5
4014,Campephilus guatemalensis,6.5
4015,Campephilus melanoleucos,6.5
4016,Campephilus gayaquilensis,6.5
4017,Campephilus leucopogon,6.5
4018,Campephilus magellanicus,6.5
4019,Campephilus imperialis,6.5
4020,Campephilus principalis,6.5
4021,Picus mineaceus,5.6475
4022,Picus chlorolophus,5.6475
4023,Picus puniceus,5.6475
4024,Picus flavinucha,5.6475
4025,Picus mentalis,5.6475
4026,Picus viridanus,5.6475
4027,Picus vittatus,5.6475
4028,Picus xanthopygaeus,5.6475
4029,Picus squamatus,5.6475
4030,Picus awokera,5.6475
4031,Picus viridis,5.6475
4032,Picus vaillantii,5.6475
4033,Picus rabieri,5.6475
4034,Picus erythropygius,5.6475
4035,Picus canus,5.6475
4036,Dinopium rafflesii,5.75
4037,Dinopium shorii,5.75
4038,Dinopium javanense,5.75
4039,Dinopium benghalense,5.75
4040,Chrysocolaptes lucidus,4.965694789
4041,Chrysocolaptes festivus,4.965694789
4042,Gecinulus grantia,4.95
4043,Gecinulus viridis,4.95
4044,Blythipicus rubiginosus,4.965694789
4045,Blythipicus pyrrhotis,4.965694789
4046,Reinwardtipicus validus,4.965694789
4047,Meiglyptes tristis,3.481389578
4048,Meiglyptes jugularis,3.481389578
4049,Meiglyptes tukki,3.481389578
4050,Hemicircus concretus,4.95
4051,Hemicircus canente,4.95
4052,Mulleripicus fulvus,6.5
4053,Mulleripicus funebris,6.5
4054,Mulleripicus pulverulentus,6.5
4055,Galbalcyrhynchus leucotis,6.2
4056,Galbalcyrhynchus purusianus,6.2
4057,Brachygalba salmoni,6.2
4058,Brachygalba goeringi,6.2
4059,Brachygalba lugubris,6.2
4060,Brachygalba albogularis,6.2
4061,Jacamaralcyon tridactyla,6.2
4062,Galbula albirostris,6.2
4063,Galbula cyanicollis,6.2
4064,Galbula ruficauda,6.2
4065,Galbula galbula,6.2
4066,Galbula pastazae,6.2
4067,Galbula tombacea,6.2
4068,Galbula cyanescens,6.2
4069,Galbula chalcothorax,6.2
4070,Galbula leucogastra,6.2
4071,Galbula dea,6.2
4072,Jacamerops aureus,6.2
4073,Notharchus macrorhynchos,NA
4074,Notharchus hyperrhynchus,NA
4075,Notharchus swainsoni,NA
4076,Notharchus pectoralis,NA
4077,Notharchus ordii,NA
4078,Notharchus tectus,NA
4079,Bucco macrodactylus,NA
4080,Bucco tamatia,NA
4081,Bucco noanamae,NA
4082,Bucco capensis,NA
4083,Nystalus radiatus,NA
4084,Nystalus chacuru,NA
4085,Nystalus striolatus,NA
4086,Nystalus maculatus,NA
4087,Hypnelus ruficollis,NA
4088,Malacoptila fusca,NA
4089,Malacoptila semicincta,NA
4090,Malacoptila striata,NA
4091,Malacoptila fulvogularis,NA
4092,Malacoptila rufa,NA
4093,Malacoptila panamensis,NA
4094,Malacoptila mystacalis,NA
4095,Micromonacha lanceolata,NA
4096,Nonnula rubecula,NA
4097,Nonnula sclateri,NA
4098,Nonnula brunnea,NA
4099,Nonnula frontalis,NA
4100,Nonnula ruficapilla,NA
4101,Nonnula amaurocephala,NA
4102,Hapaloptila castanea,NA
4103,Monasa atra,NA
4104,Monasa nigrifrons,NA
4105,Monasa morphoeus,NA
4106,Monasa flavirostris,NA
4107,Chelidoptera tenebrosa,NA
4108,Acanthisitta chloris,3.5
4109,Xenicus longipes,3.5
4110,Xenicus gilviventris,3.5
4111,Traversia lyalli,3.5
4112,Smithornis capensis,4.15
4113,Smithornis sharpei,4.15
4114,Smithornis rufolateralis,4.15
4115,Calyptomena viridis,4.15
4116,Calyptomena hosii,4.15
4117,Calyptomena whiteheadi,4.15
4118,Cymbirhynchus macrorhynchos,3
4119,Psarisomus dalhousiae,4.15
4120,Serilophus lunatus,4.15
4121,Eurylaimus javanicus,4.15
4122,Eurylaimus ochromalus,4.15
4123,Eurylaimus steerii,4.15
4124,Eurylaimus samarensis,4.15
4125,Corydon sumatranus,4.15
4126,Pseudocalyptomena graueri,4.15
4127,Philepitta castanea,4.15
4128,Philepitta schlegeli,4.15
4129,Neodrepanis coruscans,4.15
4130,Neodrepanis hypoxantha,4.15
4131,Sapayoa aenigma,4.15
4132,Pitta guajana,4.15
4133,Pitta irena,4.15
4134,Pitta schwaneri,4.15
4135,Pitta phayrei,4.15
4136,Pitta nipalensis,4.15
4137,Pitta soror,4.15
4138,Pitta oatesi,4.15
4139,Pitta schneideri,4.15
4140,Pitta caerulea,4.15
4141,Pitta cyanea,4.15
4142,Pitta elliotii,4.15
4143,Pitta gurneyi,4.15
4144,Pitta baudii,4.15
4145,Pitta sordida,4.15
4146,Pitta maxima,4.15
4147,Pitta superba,4.15
4148,Pitta steerii,4.15
4149,Pitta kochi,4.15
4150,Pitta erythrogaster,4.15
4151,Pitta dohertyi,4.15
4152,Pitta arcuata,4.15
4153,Pitta granatina,4.15
4154,Pitta venusta,4.15
4155,Pitta ussheri,4.15
4156,Pitta angolensis,4.15
4157,Pitta reichenowi,4.15
4158,Pitta brachyura,4.15
4159,Pitta nympha,4.15
4160,Pitta moluccensis,4.15
4161,Pitta megarhyncha,4.15
4162,Pitta elegans,4.15
4163,Pitta iris,4.15
4164,Pitta versicolor,4.15
4165,Pitta anerythra,4.15
4166,Neopelma chrysocephalum,3.666666667
4167,Neopelma sulphureiventer,3.666666667
4168,Neopelma pallescens,3.666666667
4169,Neopelma aurifrons,3.666666667
4170,Neopelma chrysolophum,3.666666667
4171,Tyranneutes stolzmanni,4.408333333
4172,Tyranneutes virescens,4.408333333
4173,Ilicura militaris,4.408333333
4174,Masius chrysopterus,4.408333333
4175,Corapipo gutturalis,4.408333333
4176,Corapipo altera,4.408333333
4177,Corapipo leucorrhoa,4.408333333
4178,Machaeropterus pyrocephalus,4.408333333
4179,Machaeropterus regulus,4.408333333
4180,Machaeropterus deliciosus,4.408333333
4181,Lepidothrix coronata,4.095408163
4182,Lepidothrix nattereri,4.150268817
4183,Lepidothrix vilasboasi,4.150268817
4184,Lepidothrix iris,4.150268817
4185,Lepidothrix serena,4.211363636
4186,Lepidothrix suavissima,4.150268817
4187,Lepidothrix isidorei,4.150268817
4188,Lepidothrix coeruleocapilla,4.150268817
4189,Manacus candei,5.544917449
4190,Manacus aurantiacus,5.544917449
4191,Manacus vitellinus,5.193396226
4192,Manacus manacus,6.313983488
4193,Antilophia galeata,4.408333333
4194,Antilophia bokermanni,4.408333333
4195,Chiroxiphia linearis,4.408333333
4196,Chiroxiphia lanceolata,4.408333333
4197,Chiroxiphia pareola,4.408333333
4198,Chiroxiphia boliviana,4.408333333
4199,Chiroxiphia caudata,4.408333333
4200,Xenopipo holochlora,4.408333333
4201,Xenopipo uniformis,4.408333333
4202,Xenopipo flavicapilla,4.408333333
4203,Xenopipo unicolor,4.408333333
4204,Xenopipo atronitens,4.408333333
4205,Heterocercus flavivertex,4.408333333
4206,Heterocercus aurantiivertex,4.408333333
4207,Heterocercus linteatus,4.408333333
4208,Pipra pipra,5.079268293
4209,Pipra aureola,5.079268293
4210,Pipra filicauda,5.079268293
4211,Pipra fasciicauda,5.423913043
4212,Pipra cornuta,5.079268293
4213,Pipra mentalis,5.035714286
4214,Pipra erythrocephala,4.862903226
4215,Pipra rubrocapilla,5.079268293
4216,Pipra chloromeros,5.079268293
4217,Piprites pileata,4.408333333
4218,Piprites griseiceps,4.408333333
4219,Piprites chloris,4.408333333
4220,Tityra cayana,NA
4221,Tityra semifasciata,NA
4222,Tityra inquisitor,NA
4223,Schiffornis major,4.571428571
4224,Schiffornis turdina,4.571428571
4225,Schiffornis virescens,4.571428571
4226,Laniocera rufescens,NA
4227,Laniocera hypopyrra,NA
4228,Iodopleura pipra,NA
4229,Iodopleura isabellae,NA
4230,Iodopleura fusca,NA
4231,Laniisoma elegans,NA
4232,Xenopsaris albinucha,NA
4233,Pachyramphus viridis,NA
4234,Pachyramphus versicolor,NA
