assessment id,taxon id,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Common name,Category,Version,Criteria,PE?,PEW?,Assessment year,Population trend,Marine,Generation length,Depth upper limit,Depth lower limit
1633542,180459,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Pseudostichopus,Pseudostichopus peripatus,"(Sluiter, 1901)",,DD,3.1,,,,2013,,t,,794,1200
1633616,180460,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Pseudostichopus,Pseudostichopus tuberosus,"O'Loughlin &amp; Ahearn, 2005",,DD,3.1,,,,2013,4,t,,1920,1937
1633755,180462,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Mesothuria,Mesothuria candelabra,"Hérouard, 1923",,DD,3.1,,,,2013,4,t,,3757,4870
1633843,180464,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Bathyplotes,Bathyplotes spuma,"(Vaney, 1908)",,DD,3.1,,,,2013,4,t,,,
1633923,180465,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Synallactes,Synallactes crucifera,"R. Perrier, 1898",,LC,3.1,,,,2013,4,t,,2160,4097
1633977,180466,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria turrisimperfecta,"Cherbonnier, 1964",,DD,3.1,,,,2013,4,t,,,
1634060,180467,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Molpadiodemas,Molpadiodemas constrictus,"O'Loughlin &amp; Ahearn, 2005",,LC,3.1,,,,2013,4,t,,,7086
1634144,180468,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Mesothuria,Mesothuria lactea,"(Théel, 1886)",,LC,3.1,,,,2013,4,t,,484,5100
1634421,180469,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria parvula,"(Selenka, 1867)",,LC,3.1,,,,2013,4,t,,0,4
1634683,180470,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria sinica,"Liao, 1980",,DD,3.1,,,,2013,4,t,,,
1634787,180471,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria kubaryi,"Ludwig, 1875",,DD,3.1,,,,2013,4,t,,,
1635006,180473,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Synallactes,Synallactes laguardai,"Solis-Marin, 2005",,DD,3.1,,,,2013,4,t,,,409
1635069,180474,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Actinopyga,Actinopyga capillata,"Rowe &amp; Massin, 2006",,DD,3.1,,,,2013,4,t,,,
1635173,180475,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Paelopatides,Paelopatides appendiculata,"Théel, 1886",,LC,3.1,,,,2013,4,t,,694,5349
1635261,180476,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,STICHOPODIDAE,Stichopus,Stichopus naso,"Semper, 1868",,LC,3.1,,,,2013,4,t,,1,19
1635468,180477,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,STICHOPODIDAE,Stichopus,Stichopus chloronotus,"Brandt, 1835",Greenfish,LC,3.1,,,,2013,3,t,,0,60
1635741,180478,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Actinopyga,Actinopyga flammea,"Cherbonnier, 1979",,LC,3.1,,,,2013,4,t,,35,60
1635863,180479,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Labidodemas,Labidodemas semperianum,"Selenka, 1867",,LC,3.1,,,,2013,4,t,,0,5
1635952,180480,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Synallactes,Synallactes angustus,"Cherbonnier &amp; Féral, 1981",,DD,3.1,,,,2013,4,t,,415,510
1636021,180481,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,STICHOPODIDAE,Thelenota,Thelenota ananas,"(Jaeger, 1833)",Prickly Redfish,EN,3.1,A2bd,,,2013,2,t,,2,35
1636313,180482,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Molpadiodemas,Molpadiodemas morbillus,"O'Loughlin &amp; Ahearn, 2005",,DD,3.1,,,,2013,4,t,,681,5350
1636385,180483,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria flavomaculata,"Semper, 1868",,LC,3.1,,,,2013,4,t,,0,5
1636555,180484,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Labidodemas,Labidodemas pseudosemperianum,"Massin, Samyn &amp; Thandar, 2004",,DD,3.1,,,,2013,4,t,,1,5
1636912,180487,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria moebii,"Ludwig, 1883",,LC,3.1,,,,2013,4,t,,,
1637056,180488,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,STICHOPODIDAE,Stichopus,Stichopus horrens,"Selenka, 1867",Selenka's Sea Cucumber,DD,3.1,,,,2013,4,t,,0,15
1637463,180490,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria riojai,"Caso, 1963",,DD,3.1,,,,2013,4,t,,,
1637547,180491,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria mactanensis,"Tan Tiu, 1981",,DD,3.1,,,,2013,4,t,,,
1637654,180492,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria mexicana,"Ludwig, 1875",Donkey Dung,LC,3.1,,,,2013,4,t,,0.5,20
1638008,180493,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,STICHOPODIDAE,Astichopus,Astichopus multifidus,"(Sluiter, 1910)",,LC,3.1,,,,2013,4,t,,1,37
1638255,180494,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria fuscocinerea,"Jaeger, 1833",,LC,3.1,,,,2013,4,t,,0,40
1638451,180495,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Actinopyga,Actinopyga spinea,"Cherbonnier, 1980",New Caledonia Blackfish,LC,3.1,,,,2013,4,t,,5,40
1638582,180496,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Mesothuria,Mesothuria roulei,"(Koehler, 1896)",,DD,3.1,,,,2013,4,t,,,
1638645,180497,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria thomasi,"Pawson &amp; Caycedo, 1980",,LC,3.1,,,,2013,4,t,,3,30
1638916,180498,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria languens,"Selenka, 1867",,LC,3.1,,,,2013,4,t,,5,38
1639047,180499,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria turriscelsa,"Cherbonnier, 1980",,LC,3.1,,,,2013,4,t,,0,30
1639189,180500,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria discrepans,"Semper, 1868",,DD,3.1,,,,2013,4,t,,2,3
1639814,180504,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria cinerascens,"(Brandt, 1835)",Ashy Sea Cucumber,LC,3.1,,,,2013,3,t,,0,5
1640119,180505,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Mesothuria,Mesothuria crebrapedes,"Cherbonnier &amp; Féral, 1981",,DD,3.1,,,,2013,4,t,,415,510
1640184,180506,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Pseudostichopus,Pseudostichopus occulatatus,"von Marenzeller, 1893",,DD,3.1,,,,2013,4,t,,232,4400
1640411,180508,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria helleri,"von Marenzeller, 1878",,LC,3.1,,,,2013,4,t,,0,80
1640603,180509,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria cubana,"Ludwig, 1875",,LC,3.1,,,,2013,4,t,,0,7
1640867,180510,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Actinopyga,Actinopyga bannwarthi,"Panning, 1944",,DD,3.1,,,,2013,4,t,,3,15
1641013,180511,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Bohadschia,Bohadschia subrubra,"(Quoy &amp; Gaimard, 1833)",Leopardfish,DD,3.1,,,,2013,3,t,,0,30
1641229,180512,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria impatiens,"Forskaal, 1775",Bottleneck Sea Cucumber,DD,3.1,,,,2013,4,t,,0,30
1641548,180513,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,STICHOPODIDAE,Stichopus,Stichopus anapinusus,"(Lampert, 1885)",,DD,3.1,,,,2013,4,t,,,
1641636,180514,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria mammata,"Grube, 1840",,LC,3.1,,,,2013,4,t,,0,100
1641841,180515,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Bathyplotes,Bathyplotes moseleyi,(Théel 1886),,DD,3.1,,,,2013,4,t,,600,
1642078,180516,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Labidodemas,Labidodemas maccullochi,"(Deichmann, 1958)",,LC,3.1,,,,2013,4,t,,0,18
1642223,180517,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Mesothuria,Mesothuria maroccana,"Perrier, 1902",,DD,3.1,,,,2013,4,t,,500,3120
1642310,180518,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Actinopyga,Actinopyga echinites,"(Jaeger, 1833)",Deep Water Redfish,VU,3.1,A2bd,,,2013,2,t,,0,30
1642750,180519,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,STICHOPODIDAE,Isostichopus,Isostichopus badionotus,"(Selenka, 1867)",Three-rowed Sea Cucumber,LC,3.1,,,,2013,4,t,,0,55
1643253,180521,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,STICHOPODIDAE,Neostichopus,Neostichopus grammatus,"(H. L. Clark, 1923)",,DD,3.1,,,,2013,4,t,,0,3
1643325,180522,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Synallactes,Synallactes crebrapapilla,"Cherbonnier &amp; Féral, 1981",,DD,3.1,,,,2013,4,t,,415,510
1643392,180523,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Bohadschia,Bohadschia cousteaui,"Cherbonnier, 1954",,LC,3.1,,,,2013,4,t,,0,10
1643535,180524,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,STICHOPODIDAE,Stichopus,Stichopus quadrifasciatus,"Massin, 1999",,DD,3.1,,,,2013,4,t,,0,12
1643615,180525,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria pervicax,"Selenka, 1867",,LC,3.1,,,,2013,4,t,,0,10
1643706,180526,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Benthothuria,Benthothuria funebris,"R. Perrier, 1898",,LC,3.1,,,,2013,4,t,,1000,3100
1643816,180527,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Molpadiodemas,Molpadiodemas crinitus,"O'Loughlin &amp; Ahearn, 2005",,DD,3.1,,,,2013,,t,,,
1644059,180530,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Actinopyga,Actinopyga caerulea,"Samyn, Vanden Spiegel &amp; Massin, 2006",Blue Sea Cucumber,DD,3.1,,,,2013,4,t,,12,45
1644233,180531,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria dakarensis,"Panning, 1939",,LC,3.1,,,,2013,4,t,,10,54
1644369,180532,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria sucosa,"Erwe, 1919",,DD,3.1,,,,2013,4,t,,,
1644598,180534,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria inhabilis,"Selenka, 1867",,LC,3.1,,,,2013,4,t,,0,85
1644730,180535,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,STICHOPODIDAE,Stichopus,Stichopus ocellatus,"Massin, Zulfigar, Hwai &amp; Boss, 2002",,DD,3.1,,,,2013,4,t,,5,20
1644842,180536,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Molpadiodemas,Molpadiodemas pediculus,"O'Loughlin &amp; Ahearn, 2005",,DD,3.1,,,,2013,4,t,,2800,5453
1644915,180537,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria mammosa,"Cherbonnier, 1988",,DD,3.1,,,,2013,4,t,,,
1645104,180539,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria lineata,"Ludwig, 1875",,DD,3.1,,,,2013,4,t,,,
1645284,180540,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Mesothuria,Mesothuria intestinalis,"(Ascanius, 1805)",,LC,3.1,,,,2013,4,t,,18,4255
1645352,180541,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Bohadschia,Bohadschia argus,"(Jaeger, 1833)",Leopardfish,LC,3.1,,,,2013,3,t,,0,50
1645686,180542,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria maculosa,"Pearson, 1913",,DD,3.1,,,,2013,4,t,,,
1645852,180544,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,STICHOPODIDAE,Stichopus,Stichopus noctivagus,"Cherbonnier, 1980",,LC,3.1,,,,2013,4,t,,5,20
1645977,180545,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,STICHOPODIDAE,Stichopus,Stichopus vastus,"Sluiter, 1888",Curryfish,LC,3.1,,,,2013,4,t,,5,
1646127,180546,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Mesothuria,Mesothuria milleri,"Ludwig, 1894",,DD,3.1,,,,2013,4,t,,1000,3200
1646196,180547,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria aculeata,"Semper, 1868",,DD,3.1,,,,2013,4,t,,,
1646378,180549,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria princeps,"Selenka, 1867",,LC,3.1,,,,2013,4,t,,0,73
1646872,180644,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Pseudogobiopsis,Pseudogobiopsis oligactis,"(Bleeker, 1875)",,LC,3.1,,,,2012,4,t,,,
1651377,180682,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Eugnathogobius,Eugnathogobius variegatus,"(Peters, 1868)",,LC,3.1,,,,2012,4,t,,,
1651584,180684,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,SALANGIDAE,Protosalanx,Protosalanx chinensis,"(Basilewsky, 1855)",,DD,3.1,,,,2012,4,t,1,,
1654027,180706,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Mugilogobius,Mugilogobius chulae,"(Smith, 1932)",Yellowstripe goby,LC,3.1,,,,2012,4,t,,,
1654210,180707,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,SOLEIDAE,Brachirus,Brachirus panoides,"(Bleeker, 1851)",,LC,3.1,,,,2012,4,t,,,
1656365,180727,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POLYNEMIDAE,Polynemus,Polynemus melanochir,"Valenciennes, 1831",Blackhand Paradise Fish,LC,3.1,,,,2012,4,t,,,
1657145,180735,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,CYNOGLOSSIDAE,Cynoglossus,Cynoglossus feldmanni,"(Bleeker, 1854)",River tonguesole,LC,3.1,,,,2012,4,t,,,
1671795,180866,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Mugilogobius,Mugilogobius platystomus,"(Günther, 1872)",Indonesian Goby,LC,3.1,,,,2012,4,t,,,
1678615,180924,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,SOLEIDAE,Brachirus,Brachirus elongatus,"(Pellegrin &amp; Chevey, 1940)",Mekong Blind Sole,LC,3.1,,,,2012,4,t,,,
1678728,180926,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,AMBASSIDAE,Ambassis,Ambassis miops,"Günther, 1872",Flag-tailed Glassfish,LC,3.1,,,,2012,4,t,,,
1682951,180964,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Minyclupeoides,Minyclupeoides dentibranchialus,"Roberts, 2008",,LC,3.1,,,,2012,3,t,,,
1683161,180966,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,SOLEIDAE,Achiroides,Achiroides melanorhijnchus,"(Bleeker, 1850)",,LC,3.1,,,,2012,4,t,,,
1685062,180982,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Phenablennius,Phenablennius heyligeri,"(Bleeker, 1858-59)",Freshwater blenny,DD,3.1,,,,2012,4,t,,,
1687021,181000,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Mugilogobius,Mugilogobius mertoni,"(Weber, 1911)",Merton's mangrove goby,LC,3.1,,,,2012,4,t,,,
1689738,181023,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Eugnathogobius,Eugnathogobius kabilia,"(Herre, 1940)",,LC,3.1,,,,2012,4,t,,,
1690596,181029,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Eugnathogobius,Eugnathogobius mindora,"(Herre, 1945)",,LC,3.1,,,,2012,4,t,,,
1692628,181048,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Mugilogobius,Mugilogobius rambaiae,"(Smith, 1945)",Queen of Siam goby,LC,3.1,,,,2012,4,t,,,
1698598,181100,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,SOLEIDAE,Brachirus,Brachirus pan,"(Hamilton, 1822)",Pan Sole,LC,3.1,,,,2012,4,t,,,
1700196,181116,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACENTRIDAE,Neopomacentrus,Neopomacentrus taeniurus,"(Bleeker, 1856)",Freshwater Damsel,DD,3.1,,,,2012,4,t,,0,10
1702459,181137,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Acanthogobius,Acanthogobius flavimanus,"(Temminck &amp; Schlegel, 1845)",Yellowfin Goby ,LC,3.1,,,,2012,4,t,,,
1704430,181156,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,DATNIOIDIDAE,Datnioides,Datnioides polota,"(Hamilton, 1822)",Silver Tiger fish,LC,3.1,,,,2012,3,t,,,
1704765,181158,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,SALANGIDAE,Neosalanx,Neosalanx brevirostris,"(Pellegrin, 1923)",Ayu sweetfish,DD,3.1,,,,2012,4,t,,,
1707531,181186,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Auriglobus,Auriglobus modestus,"(Bleeker, 1850)",Bronze Puffer,LC,3.1,,,,2012,3,t,,,
1709954,181215,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Gonialosa,Gonialosa modesta,"(Day, 1870)",Burmese River Gizzard Shad,LC,3.1,,,,2012,3,t,,,
1712638,181239,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Gonialosa,Gonialosa whiteheadi,"Wongratana, 1983",Southern Burmese Gizzard Shad,DD,3.1,,,,2012,4,t,,,
1715700,181269,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Mugilogobius,Mugilogobius abei,"(Jordan &amp; Snyder, 1901)",,LC,3.1,,,,2012,4,t,,,
1716747,181280,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,ADRIANICHTHYIDAE,Oryzias,Oryzias haugiangensis,"Roberts, 1998",,DD,3.1,,,,2012,4,t,,,
1723482,181337,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Brachygobius,Brachygobius kabiliensis,"Inger, 1958",Kabili bumblebee goby,LC,3.1,,,,2012,4,t,,,
1728774,181984,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Gobionellus,Gobionellus oceanicus,"(Pallas, 1770)",Highfin Goby,LC,3.1,,,,2015,4,t,,0,40
1730321,183153,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Myrophis,Myrophis plumbeus,"(Cope, 1871)",Leaden Worm Eel,LC,3.1,,,,2015,4,t,,0,3
1730550,183155,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,ANGUILLIDAE,Anguilla,Anguilla mossambica,"(Peters, 1852)",African Longfin Eel,LC,3.1,,,,2014,4,t,10,,
1730675,183158,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,KUHLIIDAE,Kuhlia,Kuhlia rupestris,"(Lacepède, 1802)",Jungle Perch,LC,3.1,,,,2012,3,t,,5,50
1731060,183171,ANIMALIA,CHORDATA,ACTINOPTERYGII,MUGILIFORMES,MUGILIDAE,Liza,Liza dumerili,"(Steindachner, 1870)",Grooved Mullet,DD,3.1,,,,2015,4,t,,0,300
1731074,183177,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Bathygobius,Bathygobius soporator,"(Valenciennes, 1837)",Frillfin Goby,LC,3.1,,,,2015,4,t,,0,16
1737160,183364,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Oligoplites,Oligoplites saurus,"(Bloch &amp; Schneider, 1801)",,LC,3.1,,,,2015,4,t,,0,30
1744455,183992,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GERREIDAE,Gerres,Gerres cinereus,"(Walbaum, 1792)",Yellow Fin Mojarra,LC,3.1,,,,2015,4,t,,1,30
1745464,184047,ANIMALIA,CHORDATA,ACTINOPTERYGII,ELOPIFORMES,ELOPIDAE,Elops,Elops affinis,Regan 1909,Ladyfish,DD,3.1,,,,2012,4,t,,0,10
1753831,184812,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,POTAMIDIDAE,Telescopium,Telescopium telescopium,"Linnaeus, 1758",,LC,3.1,,,,2012,4,t,,,
1754130,184814,ANIMALIA,MOLLUSCA,GASTROPODA,ALLOGASTROPODA,PYRAMIDELLIDAE,Morrisonietta,Morrisonietta gracilis,"Brandt, 1968",,DD,3.1,,,,2012,4,t,,,
1754616,184818,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,STENOTHYRIDAE,Stenothyra,Stenothyra labiata,"Brandt, 1968",,LC,3.1,,,,2012,4,t,,,
1755587,184829,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,STENOTHYRIDAE,Stenothyra,Stenothyra glabrata,"(Adams, 1851)",,LC,3.1,,,,2012,4,t,,,
1756874,184845,ANIMALIA,MOLLUSCA,GASTROPODA,HYGROPHILA,PLANORBIDAE,Gyraulus,Gyraulus hubendicki,"Brandt, 1974",,DD,3.1,,,,2012,4,t,,,
1757143,184847,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,IRAVADIIDAE,Iravadia,Iravadia reticulata,"Brandt, 1968",,LC,3.1,,,,2012,4,t,,,
1757667,184852,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,STENOTHYRIDAE,Stenothyra,Stenothyra schlickumi,"Brandt, 1968",,DD,3.1,,,,2012,4,t,,,
