Time POB-0 KWH-0 SWH-0 HWH-0 MWH-0 FWH-0 BES-0 HAS-0 HOS-0 RIS-0 SBA-0 SBB-0 SHO-0 DEO-0 PEL-0 PES-0 REO-0 DEL-0 FLA-0 LRD-0 SSK-0 MES-0 GRH-0 MAC-0 HAD-0 SAI-0 RED-0 BWH-0 SSH-0 NCO-0 PCO-0 CAP-0 SCR-0
5.183000e+03 19.750752 199.646467 7713.535413 0.000000 1861.823107 23837.895601 972.439412 20180.222761 2141.124930 14.802583 248.714582 48.866362 2049.654262 190.898969 1649906.740860 237.953001 147.696924 5.497252 148.467143 238.896930 34.180944 11.889466 5.108816 0.000000 8.803402 88.374935 38524.138463 0.000000 852.621968 7870.119938 4409.895261 7141.050068 627.939777
5.256000e+03 19.792031 194.168244 7713.535413 0.000000 1861.823107 23837.895601 972.439412 20180.222761 2151.755419 14.889411 248.714582 48.866362 2023.872360 189.995856 1648673.204108 239.376207 145.491934 5.497252 148.262411 244.421228 36.557078 11.882395 5.108816 0.000000 211.197825 88.374935 38524.138463 0.000000 852.621968 7870.119938 4409.895261 7141.050068 627.939777
5.329000e+03 19.792031 194.168244 7713.535413 0.000000 1861.823107 23837.895601 988.064849 20180.222761 2151.755419 14.889411 265.519938 48.096215 2023.872360 189.995856 1648673.204108 239.376207 145.491934 5.508230 148.262411 244.421228 36.557078 11.882395 5.108816 0.000000 211.197825 88.374935 38524.138463 0.000000 852.621968 7870.119938 4409.895261 7141.050068 627.939777
5.402000e+03 19.792031 194.168244 7713.535413 0.000000 1861.823107 23837.895601 988.064849 20180.222761 2151.755419 14.889411 265.519938 48.096215 2023.872360 189.995856 1648673.204108 239.376207 145.491934 5.508230 148.262411 244.421228 36.557078 11.882395 5.108816 0.000000 211.197825 88.374935 38524.138463 0.000000 852.621968 7870.119938 4409.895261 7141.050068 627.939777
5.475000e+03 19.792031 194.168244 7591.418673 0.000000 1862.111320 23738.732029 988.064849 20180.222761 2151.755419 14.889411 265.519938 48.096215 2023.872360 189.995856 1648673.204108 239.376207 145.491934 5.508230 148.262411 244.421228 36.557078 11.882395 4.898539 0.000000 211.197825 88.374935 38524.138463 0.000000 852.621968 7870.119938 3500.836389 7141.050068 627.939777
5.548000e+03 19.792031 194.168244 7591.418673 0.000000 1862.111320 23738.732029 988.064849 20151.988913 2151.755419 14.889411 265.519938 48.096215 2023.872360 189.995856 1648673.204108 239.376207 145.491934 5.508230 148.262411 244.421228 36.557078 11.882395 4.898539 0.000000 211.197825 85.760460 38586.592202 0.000000 1218.864637 7947.612168 3500.836389 15270.506669 599.086024
5.621000e+03 19.938595 188.833838 7591.418673 0.000000 1862.111320 23738.732029 988.064849 20151.988913 2162.873485 14.973892 265.519938 48.096215 2015.270668 189.472723 1647444.840818 241.536117 142.194239 5.508230 147.040799 250.440475 39.636374 11.880996 4.898539 0.000000 12.567034 85.760460 38586.592202 0.000000 1218.864637 7947.612168 3500.836389 15270.506669 599.086024
5.694000e+03 19.938595 188.833838 7591.418673 0.000000 1862.111320 23738.732029 1003.818955 20151.988913 2162.873485 14.973892 283.166492 47.678902 2015.270668 189.472723 1647444.840818 241.536117 142.194239 5.521809 147.040799 250.440475 39.636374 11.880996 4.898539 0.000000 12.567034 85.760460 38586.592202 0.000000 1218.864637 7947.612168 3500.836389 15270.506669 599.086024
5.767000e+03 19.938595 188.833838 7591.418673 0.000000 1862.111320 23738.732029 1003.818955 20151.988913 2162.873485 14.973892 283.166492 47.678902 2015.270668 189.472723 1647444.840818 241.536117 142.194239 5.521809 147.040799 250.440475 39.636374 11.880996 4.898539 0.000000 12.567034 85.760460 38586.592202 0.000000 1218.864637 7947.612168 3500.836389 15270.506669 599.086024
5.840000e+03 19.938595 188.833838 7469.186737 0.000000 1858.289160 23641.041342 1003.818955 20151.988913 2162.873485 14.973892 283.166492 47.678902 2015.270668 189.472723 1647444.840818 241.536117 142.194239 5.521809 147.040799 250.440475 39.636374 11.880996 4.752476 0.000000 12.567034 85.760460 38586.592202 0.000000 1218.864637 7947.612168 2780.922516 15270.506669 599.086024
5.913000e+03 19.938595 188.833838 7469.186737 0.000000 1858.289160 23641.041342 1003.818955 20124.112684 2162.873485 14.973892 283.166492 47.678902 2015.270668 189.472723 1647444.840818 241.536117 142.194239 5.521809 147.040799 250.440475 39.636374 11.880996 4.752476 0.000000 12.567034 83.396030 38519.274144 0.000000 1698.364384 7865.051813 2780.922516 11654.325556 593.725273
5.986000e+03 20.085153 183.484929 7469.186737 0.000000 1858.289160 23641.041342 1003.818955 20124.112684 2174.484885 15.055652 283.166492 47.678902 2006.776992 189.739181 1647019.766722 243.008956 139.122457 5.521809 147.357982 259.111332 42.327946 11.876372 4.752476 0.000000 6.082899 83.396030 38519.274144 0.000000 1698.364384 7865.051813 2780.922516 11654.325556 593.725273
6.059000e+03 20.085153 183.484929 7469.186737 0.000000 1858.289160 23641.041342 1019.676574 20124.112684 2174.484885 15.055652 301.526831 47.812109 2006.776992 189.739181 1647019.766722 243.008956 139.122457 5.527290 147.357982 259.111332 42.327946 11.876372 4.752476 0.000000 6.082899 83.396030 38519.274144 0.000000 1698.364384 7865.051813 2780.922516 11654.325556 593.725273
6.132000e+03 20.085153 183.484929 7469.186737 0.000000 1858.289160 23641.041342 1019.676574 20124.112684 2174.484885 15.055652 301.526831 47.812109 2006.776992 189.739181 1647019.766722 243.008956 139.122457 5.527290 147.357982 259.111332 42.327946 11.876372 4.752476 0.000000 6.082899 83.396030 38519.274144 0.000000 1698.364384 7865.051813 2780.922516 11654.325556 593.725273
6.205000e+03 20.085153 183.484929 7347.243849 0.000000 1854.746469 23544.706143 1019.676574 20124.112684 2174.484885 15.055652 301.526831 47.812109 2006.776992 189.739181 1647019.766722 243.008956 139.122457 5.527290 147.357982 259.111332 42.327946 11.876372 4.537724 0.000000 6.082899 83.396030 38519.274144 0.000000 1698.364384 7865.051813 3389.292722 11654.325556 593.725273
6.278000e+03 20.085153 183.484929 7347.243849 0.000000 1854.746469 23544.706143 1019.676574 20096.878055 2174.484885 15.055652 301.526831 47.812109 2006.776992 189.739181 1647019.766722 243.008956 139.122457 5.527290 147.357982 259.111332 42.327946 11.876372 4.537724 0.000000 6.082899 78.492625 39212.026360 0.000000 1841.250489 7928.180203 3389.292722 9465.509330 617.271902
6.351000e+03 20.335875 178.120162 7347.243849 0.000000 1854.746469 23544.706143 1019.676574 20096.878055 2186.586228 15.135148 301.526831 47.812109 1998.169178 188.389375 1647179.346642 242.991919 140.405025 5.527290 146.474192 266.291095 44.929232 11.879561 4.537724 0.000000 10.672391 78.492625 39212.026360 0.000000 1841.250489 7928.180203 3389.292722 9465.509330 617.271902
6.424000e+03 20.335875 178.120162 7347.243849 0.000000 1854.746469 23544.706143 1035.603687 20096.878055 2186.586228 15.135148 320.990257 48.160785 1998.169178 188.389375 1647179.346642 242.991919 140.405025 5.538207 146.474192 266.291095 44.929232 11.879561 4.537724 0.000000 10.672391 78.492625 39212.026360 0.000000 1841.250489 7928.180203 3389.292722 9465.509330 617.271902
6.497000e+03 20.335875 178.120162 7347.243849 0.000000 1854.746469 23544.706143 1035.603687 20096.878055 2186.586228 15.135148 320.990257 48.160785 1998.169178 188.389375 1647179.346642 242.991919 140.405025 5.538207 146.474192 266.291095 44.929232 11.879561 4.537724 0.000000 10.672391 78.492625 39212.026360 0.000000 1841.250489 7928.180203 3389.292722 9465.509330 617.271902
6.570000e+03 20.335875 178.120162 7228.364845 0.000000 1851.456119 23449.649305 1035.603687 20096.878055 2186.586228 15.135148 320.990257 48.160785 1998.169178 188.389375 1647179.346642 242.991919 140.405025 5.538207 146.474192 266.291095 44.929232 11.879561 4.467537 0.000000 10.672391 78.492625 39212.026360 0.000000 1841.250489 7928.180203 4467.755996 9465.509330 617.271902
6.643000e+03 20.335875 178.120162 7228.364845 0.000000 1851.456119 23449.649305 1035.603687 20070.535093 2186.586228 15.135148 320.990257 48.160785 1998.169178 188.389375 1647179.346642 242.991919 140.405025 5.538207 146.474192 266.291095 44.929232 11.879561 4.467537 0.000000 10.672391 72.139550 39611.518396 0.000000 1183.668746 7860.177481 4467.755996 15023.106614 598.897754
6.716000e+03 20.507683 172.738198 7228.364845 0.000000 1851.456119 23449.649305 1035.603687 20070.535093 2199.158912 15.212567 320.990257 48.160785 2020.938961 187.850202 1648111.101850 243.268947 140.745814 5.538207 146.643760 269.242955 47.306774 11.875910 4.467537 0.000000 12.012226 72.139550 39611.518396 0.000000 1183.668746 7860.177481 4467.755996 15023.106614 598.897754
6.789000e+03 20.507683 172.738198 7228.364845 0.000000 1851.456119 23449.649305 1053.919853 20070.535093 2199.158912 15.212567 340.523372 48.916422 2020.938961 187.850202 1648111.101850 243.268947 140.745814 5.538205 146.643760 269.242955 47.306774 11.875910 4.467537 0.000000 12.012226 72.139550 39611.518396 0.000000 1183.668746 7860.177481 4467.755996 15023.106614 598.897754
6.862000e+03 20.507683 172.738198 7228.364845 0.000000 1851.456119 23449.649305 1053.919853 20070.535093 2199.158912 15.212567 340.523372 48.916422 2020.938961 187.850202 1648111.101850 243.268947 140.745814 5.538205 146.643760 269.242955 47.306774 11.875910 4.467537 0.000000 12.012226 72.139550 39611.518396 0.000000 1183.668746 7860.177481 4467.755996 15023.106614 598.897754
6.935000e+03 20.507683 172.738198 7112.439345 0.000000 1848.405719 23306.626115 1053.919853 20070.535093 2199.158912 15.212567 340.523372 48.916422 2020.938961 187.850202 1648111.101850 243.268947 140.745814 5.538205 146.643760 269.242955 47.306774 11.875910 4.376230 0.000000 12.012226 72.139550 39611.518396 0.000000 1183.668746 7860.177481 2025.951215 15023.106614 598.897754
7.008000e+03 20.507683 172.738198 7112.439345 0.000000 1848.405719 23306.626115 1053.919853 20045.274004 2199.158912 15.212567 340.523372 48.916422 2020.938961 187.850202 1648111.101850 243.268947 140.745814 5.538205 146.643760 269.242955 47.306774 11.875910 4.376230 0.000000 12.012226 65.025816 41106.314061 0.000000 1823.908052 7826.741124 2025.951215 15589.191450 591.315279
7.081000e+03 20.955011 167.336520 7112.439345 0.000000 1848.405719 23306.626115 1053.919853 20045.274004 2212.207632 15.288331 340.523372 48.916422 2045.315417 188.394388 1647530.834734 246.946688 141.151931 5.538205 146.676422 269.881560 49.272091 11.859274 4.376230 0.000000 3.914048 65.025816 41106.314061 0.000000 1823.908052 7826.741124 2025.951215 15589.191450 591.315279
7.154000e+03 20.955011 167.336520 7112.439345 0.000000 1848.405719 23306.626115 1072.202975 20045.274004 2212.207632 15.288331 356.941974 49.379620 2045.315417 188.394388 1647530.834734 246.946688 141.151931 5.552648 146.676422 269.881560 49.272091 11.859274 4.376230 0.000000 3.914048 65.025816 41106.314061 0.000000 1823.908052 7826.741124 2025.951215 15589.191450 591.315279
7.227000e+03 20.955011 167.336520 7112.439345 0.000000 1848.405719 23306.626115 1072.202975 20045.274004 2212.207632 15.288331 356.941974 49.379620 2045.315417 188.394388 1647530.834734 246.946688 141.151931 5.552648 146.676422 269.881560 49.272091 11.859274 4.376230 0.000000 3.914048 65.025816 41106.314061 0.000000 1823.908052 7826.741124 2025.951215 15589.191450 591.315279
7.300000e+03 20.955011 167.336520 6999.523981 0.000000 1845.583048 23165.562128 1072.202975 20045.274004 2212.207632 15.288331 356.941974 49.379620 2045.315417 188.394388 1647530.834734 246.946688 141.151931 5.552648 146.676422 269.881560 49.272091 11.859274 4.437229 0.000000 3.914048 65.025816 41106.314061 0.000000 1823.908052 7826.741124 3360.067915 15589.191450 591.315279
7.373000e+03 20.955011 167.336520 6999.523981 0.000000 1845.583048 23165.562128 1072.202975 19974.728989 2212.207632 15.288331 356.941974 49.379620 2045.315417 188.394388 1647530.834734 246.946688 141.151931 5.552648 146.676422 269.881560 49.272091 11.859274 4.437229 0.000000 3.914048 59.397292 40418.244426 0.000000 1764.048444 7677.041220 3360.067915 9336.323169 634.511197
7.446000e+03 21.180827 161.345127 6999.523981 0.000000 1845.583048 23165.562128 1072.202975 19974.728989 2225.729891 15.363104 356.941974 49.379620 2073.270407 188.579649 1649011.604174 253.540556 137.697071 5.552648 146.628474 269.041877 50.502472 11.882233 4.437229 0.000000 7.814851 59.397292 40418.244426 0.000000 1764.048444 7677.041220 3360.067915 9336.323169 634.511197
7.519000e+03 21.180827 161.345127 6999.523981 0.000000 1845.583048 23165.562128 1090.494511 19974.728989 2225.729891 15.363104 369.763909 49.500168 2073.270407 188.579649 1649011.604174 253.540556 137.697071 5.551879 146.628474 269.041877 50.502472 11.882233 4.437229 0.000000 7.814851 59.397292 40418.244426 0.000000 1764.048444 7677.041220 3360.067915 9336.323169 634.511197
7.592000e+03 21.180827 161.345127 6999.523981 0.000000 1845.583048 23165.562128 1090.494511 19974.728989 2225.729891 15.363104 369.763909 49.500168 2073.270407 188.579649 1649011.604174 253.540556 137.697071 5.551879 146.628474 269.041877 50.502472 11.882233 4.437229 0.000000 7.814851 59.397292 40418.244426 0.000000 1764.048444 7677.041220 3360.067915 9336.323169 634.511197
7.665000e+03 21.180827 161.345127 6903.623251 0.000000 1838.813762 23026.267011 1090.494511 19974.728989 2225.729891 15.363104 369.763909 49.500168 2073.270407 188.579649 1649011.604174 253.540556 137.697071 5.551879 146.628474 269.041877 50.502472 11.882233 4.415005 0.000000 7.814851 59.397292 40418.244426 0.000000 1764.048444 7677.041220 4079.167766 9336.323169 634.511197
7.738000e+03 21.180827 161.345127 6903.623251 0.000000 1838.813762 23026.267011 1090.494511 19905.734173 2225.729891 15.363104 369.763909 49.500168 2073.270407 188.579649 1649011.604174 253.540556 137.697071 5.551879 146.628474 269.041877 50.502472 11.882233 4.415005 0.000000 7.814851 55.241579 40372.825645 0.000000 1937.190478 5984.039265 4079.167766 14054.608831 633.886168
7.811000e+03 21.297633 155.331144 6903.623251 0.000000 1838.813762 23026.267011 1090.494511 19905.734173 2239.707937 15.437356 369.763909 49.500168 2110.993496 188.409803 1647960.328671 260.738723 126.090489 5.551879 146.693684 266.371596 50.396879 11.843101 4.415005 0.000000 13.743830 55.241579 40372.825645 0.000000 1937.190478 5984.039265 4079.167766 14054.608831 633.886168
7.884000e+03 21.297633 155.331144 6903.623251 0.000000 1838.813762 23026.267011 1111.125842 19905.734173 2239.707937 15.437356 378.464621 49.464945 2110.993496 188.409803 1647960.328671 260.738723 126.090489 5.549045 146.693684 266.371596 50.396879 11.843101 4.415005 0.000000 13.743830 55.241579 40372.825645 0.000000 1937.190478 5984.039265 4079.167766 14054.608831 633.886168
7.957000e+03 21.297633 155.331144 6903.623251 0.000000 1838.813762 23026.267011 1111.125842 19905.734173 2239.707937 15.437356 378.464621 49.464945 2110.993496 188.409803 1647960.328671 260.738723 126.090489 5.549045 146.693684 266.371596 50.396879 11.843101 4.415005 0.000000 13.743830 55.241579 40372.825645 0.000000 1937.190478 5984.039265 4079.167766 14054.608831 633.886168
8.030000e+03 21.297633 155.331144 6808.222494 0.000000 1832.366570 22888.619174 1111.125842 19905.734173 2239.707937 15.437356 378.464621 49.464945 2110.993496 188.409803 1647960.328671 260.738723 126.090489 5.549045 146.693684 266.371596 50.396879 11.843101 4.481207 0.000000 13.743830 55.241579 40372.825645 0.000000 1937.190478 5984.039265 6454.308038 14054.608831 633.886168
8.103000e+03 21.297633 155.331144 6808.222494 0.000000 1832.366570 22888.619174 1111.125842 19837.741865 2239.707937 15.437356 378.464621 49.464945 2110.993496 188.409803 1647960.328671 260.738723 126.090489 5.549045 146.693684 266.371596 50.396879 11.843101 4.481207 0.000000 13.743830 48.456514 41664.503920 0.000000 1846.323841 5038.729775 6454.308038 12919.925388 605.307343
8.176000e+03 21.385502 149.288964 6808.222494 0.000000 1832.366570 22888.619174 1111.125842 19837.741865 2254.204544 15.511285 378.464621 49.464945 2151.220382 188.625957 1646111.360720 267.381091 116.152420 5.549045 146.806184 267.935987 51.649713 11.830814 4.481207 0.000000 23.826346 48.456514 41664.503920 0.000000 1846.323841 5038.729775 6454.308038 12919.925388 605.307343
8.249000e+03 21.385502 149.288964 6808.222494 0.000000 1832.366570 22888.619174 1131.680808 19837.741865 2254.204544 15.511285 385.267535 49.373002 2151.220382 188.625957 1646111.360720 267.381091 116.152420 5.547762 146.806184 267.935987 51.649713 11.830814 4.481207 0.000000 23.826346 48.456514 41664.503920 0.000000 1846.323841 5038.729775 6454.308038 12919.925388 605.307343
8.322000e+03 21.385502 149.288964 6808.222494 0.000000 1832.366570 22888.619174 1131.680808 19837.741865 2254.204544 15.511285 385.267535 49.373002 2151.220382 188.625957 1646111.360720 267.381091 116.152420 5.547762 146.806184 267.935987 51.649713 11.830814 4.481207 0.000000 23.826346 48.456514 41664.503920 0.000000 1846.323841 5038.729775 6454.308038 12919.925388 605.307343
8.395000e+03 21.385502 149.288964 6715.838188 0.000000 1826.216741 22752.544489 1131.680808 19837.741865 2254.204544 15.511285 385.267535 49.373002 2151.220382 188.625957 1646111.360720 267.381091 116.152420 5.547762 146.806184 267.935987 51.649713 11.830814 4.558019 0.000000 23.826346 48.456514 41664.503920 0.000000 1846.323841 5038.729775 5865.043659 12919.925388 605.307343
8.468000e+03 21.385502 149.288964 6715.838188 0.000000 1826.216741 22752.544489 1131.680808 19770.585130 2254.204544 15.511285 385.267535 49.373002 2151.220382 188.625957 1646111.360720 267.381091 116.152420 5.547762 146.806184 267.935987 51.649713 11.830814 4.558019 0.000000 23.826346 45.250709 39993.042550 0.000000 1624.929944 4520.118497 5865.043659 11438.126658 616.340445
8.541000e+03 21.456002 143.263309 6715.838188 0.000000 1826.216741 22752.544489 1131.680808 19770.585130 2269.107481 15.584957 385.267535 49.373002 2189.675182 189.162835 1646977.068081 273.207861 108.693825 5.547762 146.912348 269.836912 52.252036 11.838301 4.558019 0.000000 9.622739 45.250709 39993.042550 0.000000 1624.929944 4520.118497 5865.043659 11438.126658 616.340445
8.614000e+03 21.456002 143.263309 6715.838188 0.000000 1826.216741 22752.544489 1152.196568 19770.585130 2269.107481 15.584957 392.184447 49.302757 2189.675182 189.162835 1646977.068081 273.207861 108.693825 5.546133 146.912348 269.836912 52.252036 11.838301 4.558019 0.000000 9.622739 45.250709 39993.042550 0.000000 1624.929944 4520.118497 5865.043659 11438.126658 616.340445
8.687000e+03 21.456002 143.263309 6715.838188 0.000000 1826.216741 22752.544489 1152.196568 19770.585130 2269.107481 15.584957 392.184447 49.302757 2189.675182 189.162835 1646977.068081 273.207861 108.693825 5.546133 146.912348 269.836912 52.252036 11.838301 4.558019 0.000000 9.622739 45.250709 39993.042550 0.000000 1624.929944 4520.118497 5865.043659 11438.126658 616.340445
8.760000e+03 21.456002 143.263309 6626.020165 0.000000 1820.354525 22618.002049 1152.196568 19770.585130 2269.107481 15.584957 392.184447 49.302757 2189.675182 189.162835 1646977.068081 273.207861 108.693825 5.546133 146.912348 269.836912 52.252036 11.838301 4.611212 0.000000 9.622739 45.250709 39993.042550 0.000000 1624.929944 4520.118497 6615.851097 11438.126658 616.340445
8.833000e+03 21.456002 143.263309 6626.020165 0.000000 1820.354525 22618.002049 1152.196568 19681.281721 2269.107481 15.584957 392.184447 49.302757 2189.675182 189.162835 1646977.068081 273.207861 108.693825 5.546133 146.912348 269.836912 52.252036 11.838301 4.611212 0.000000 9.622739 43.660021 42979.818938 0.000000 3290.353425 4336.031497 6615.851097 10230.038720 642.621101
8.906000e+03 21.516694 137.346810 6626.020165 0.000000 1820.354525 22618.002049 1152.196568 19681.281721 2281.016582 15.658634 392.184447 49.302757 2218.821702 189.954976 1645164.877822 276.848350 102.920653 5.546133 147.108191 271.334480 52.787687 11.832881 4.611212 0.000000 5.796707 43.660021 42979.818938 0.000000 3290.353425 4336.031497 6615.851097 10230.038720 642.621101
8.979000e+03 21.516694 137.346810 6626.020165 0.000000 1820.354525 22618.002049 1175.523191 19681.281721 2281.016582 15.658634 399.058224 49.238302 2218.821702 189.954976 1645164.877822 276.848350 102.920653 5.541865 147.108191 271.334480 52.787687 11.832881 4.611212 0.000000 5.796707 43.660021 42979.818938 0.000000 3290.353425 4336.031497 6615.851097 10230.038720 642.621101
9.052000e+03 21.516694 137.346810 6626.020165 0.000000 1820.354525 22618.002049 1175.523191 19681.281721 2281.016582 15.658634 399.058224 49.238302 2218.821702 189.954976 1645164.877822 276.848350 102.920653 5.541865 147.108191 271.334480 52.787687 11.832881 4.611212 0.000000 5.796707 43.660021 42979.818938 0.000000 3290.353425 4336.031497 6615.851097 10230.038720 642.621101
9.125000e+03 21.516694 137.346810 6538.794113 0.000000 1814.769012 22436.879228 1175.523191 19681.281721 2281.016582 15.658634 399.058224 49.238302 2218.821702 189.954976 1645164.877822 276.848350 102.920653 5.541865 147.108191 271.334480 52.787687 11.832881 4.666186 0.000000 5.796707 43.660021 42979.818938 0.000000 3290.353425 4336.031497 3784.538246 10230.038720 642.621101
9.198000e+03 21.516694 137.346810 6538.794113 0.000000 1814.769012 22436.879228 1175.523191 19621.518163 2281.016582 15.658634 399.058224 49.238302 2218.821702 189.954976 1645164.877822 276.848350 102.920653 5.541865 147.108191 271.334480 52.787687 11.832881 4.666186 0.000000 5.796707 42.550908 41640.631469 0.000000 2385.993264 4162.925168 3784.538246 13420.178543 619.603887
9.271000e+03 21.569709 131.927931 6538.794113 0.000000 1814.769012 22436.879228 1175.523191 19621.518163 2303.486813 15.735373 399.058224 49.238302 2243.075849 190.584099 1644609.998427 276.773967 97.583972 5.541865 147.383860 274.262390 53.861576 11.843327 4.666186 0.000000 11.358133 42.550908 41640.631469 0.000000 2385.993264 4162.925168 3784.538246 13420.178543 619.603887
9.344000e+03 21.569709 131.927931 6538.794113 0.000000 1814.769012 22436.879228 1199.139937 19621.518163 2303.486813 15.735373 405.820800 49.187331 2243.075849 190.584099 1644609.998427 276.773967 97.583972 5.537982 147.383860 274.262390 53.861576 11.843327 4.666186 0.000000 11.358133 42.550908 41640.631469 0.000000 2385.993264 4162.925168 3784.538246 13420.178543 619.603887
9.417000e+03 21.569709 131.927931 6538.794113 0.000000 1814.769012 22436.879228 1199.139937 19621.518163 2303.486813 15.735373 405.820800 49.187331 2243.075849 190.584099 1644609.998427 276.773967 97.583972 5.537982 147.383860 274.262390 53.861576 11.843327 4.666186 0.000000 11.358133 42.550908 41640.631469 0.000000 2385.993264 4162.925168 3784.538246 13420.178543 619.603887
9.490000e+03 21.569709 131.927931 6474.128901 0.000000 1804.124877 22243.875217 1199.139937 19621.518163 2303.486813 15.735373 405.820800 49.187331 2243.075849 190.584099 1644609.998427 276.773967 97.583972 5.537982 147.383860 274.262390 53.861576 11.843327 4.648995 0.000000 11.358133 42.550908 41640.631469 0.000000 2385.993264 4162.925168 3691.159919 13420.178543 619.603887
9.563000e+03 21.569709 131.927931 6474.128901 0.000000 1804.124877 22243.875217 1199.139937 19584.943339 2303.486813 15.735373 405.820800 49.187331 2243.075849 190.584099 1644609.998427 276.773967 97.583972 5.537982 147.383860 274.262390 53.861576 11.843327 4.648995 0.000000 11.358133 41.029133 40695.365473 0.000000 1576.914221 3590.926562 3691.159919 8986.839003 629.719007
9.636000e+03 21.649116 127.015985 6474.128901 0.000000 1804.124877 22243.875217 1199.139937 19584.943339 2324.351249 15.817901 405.820800 49.187331 2262.598226 190.807396 1643941.724046 276.429749 95.251370 5.537982 147.325576 276.512889 54.857541 11.857642 4.648995 0.000000 5.440499 41.029133 40695.365473 0.000000 1576.914221 3590.926562 3691.159919 8986.839003 629.719007
9.709000e+03 21.649116 127.015985 6474.128901 0.000000 1804.124877 22243.875217 1220.622016 19584.943339 2324.351249 15.817901 412.378359 49.153915 2262.598226 190.807396 1643941.724046 276.429749 95.251370 5.542188 147.325576 276.512889 54.857541 11.857642 4.648995 0.000000 5.440499 41.029133 40695.365473 0.000000 1576.914221 3590.926562 3691.159919 8986.839003 629.719007
9.782000e+03 21.649116 127.015985 6474.128901 0.000000 1804.124877 22243.875217 1220.622016 19584.943339 2324.351249 15.817901 412.378359 49.153915 2262.598226 190.807396 1643941.724046 276.429749 95.251370 5.542188 147.325576 276.512889 54.857541 11.857642 4.648995 0.000000 5.440499 41.029133 40695.365473 0.000000 1576.914221 3590.926562 3691.159919 8986.839003 629.719007
9.855000e+03 21.649116 127.015985 6404.504418 0.000000 1792.713495 22044.505962 1220.622016 19584.943339 2324.351249 15.817901 412.378359 49.153915 2262.598226 190.807396 1643941.724046 276.429749 95.251370 5.542188 147.325576 276.512889 54.857541 11.857642 4.622887 0.000000 5.440499 41.029133 40695.365473 0.000000 1576.914221 3590.926562 3481.306351 8986.839003 629.719007
9.928000e+03 21.649116 127.015985 6404.504418 0.000000 1792.713495 22044.505962 1220.622016 19523.406257 2324.351249 15.817901 412.378359 49.153915 2262.598226 190.807396 1643941.724046 276.429749 95.251370 5.542188 147.325576 276.512889 54.857541 11.857642 4.622887 0.000000 5.440499 40.095998 40495.469607 0.000000 1938.947949 3122.824307 3481.306351 9727.324079 668.641292
1.000100e+04 21.743433 122.378581 6404.504418 0.000000 1792.713495 22044.505962 1220.622016 19523.406257 2335.959634 15.902173 412.378359 49.153915 2274.621177 190.588330 1644718.572409 277.834413 94.046294 5.542188 147.626661 277.826334 56.084262 11.878388 4.622887 0.000000 222.269685 40.095998 40495.469607 0.000000 1938.947949 3122.824307 3481.306351 9727.324079 668.641292
1.007400e+04 21.743433 122.378581 6404.504418 0.000000 1792.713495 22044.505962 1236.440544 19523.406257 2335.959634 15.902173 418.462945 49.135285 2274.621177 190.588330 1644718.572409 277.834413 94.046294 5.541188 147.626661 277.826334 56.084262 11.878388 4.622887 0.000000 222.269685 40.095998 40495.469607 0.000000 1938.947949 3122.824307 3481.306351 9727.324079 668.641292
1.014700e+04 21.743433 122.378581 6404.504418 0.000000 1792.713495 22044.505962 1236.440544 19523.406257 2335.959634 15.902173 418.462945 49.135285 2274.621177 190.588330 1644718.572409 277.834413 94.046294 5.541188 147.626661 277.826334 56.084262 11.878388 4.622887 0.000000 222.269685 40.095998 40495.469607 0.000000 1938.947949 3122.824307 3481.306351 9727.324079 668.641292
1.022000e+04 21.743433 122.378581 6336.377240 0.000000 1780.690262 21841.770957 1236.440544 19523.406257 2335.959634 15.902173 418.462945 49.135285 2274.621177 190.588330 1644718.572409 277.834413 94.046294 5.541188 147.626661 277.826334 56.084262 11.878388 4.560822 0.000000 222.269685 40.095998 40495.469607 0.000000 1938.947949 3122.824307 4195.492181 9727.324079 668.641292
1.029300e+04 21.743433 122.378581 6336.377240 0.000000 1780.690262 21841.770957 1236.440544 19429.619976 2335.959634 15.902173 418.462945 49.135285 2274.621177 190.588330 1644718.572409 277.834413 94.046294 5.541188 147.626661 277.826334 56.084262 11.878388 4.560822 0.000000 222.269685 39.647172 41271.343020 0.000000 1156.845792 3215.175404 4195.492181 8104.153845 661.567564
1.036600e+04 21.845094 117.811062 6336.377240 0.000000 1780.690262 21841.770957 1236.440544 19429.619976 2343.601826 16.000283 418.462945 49.135285 2282.327995 190.634543 1643983.171913 280.098385 93.965168 5.541188 148.088276 278.088430 57.308582 11.897698 4.560822 0.000000 4.249171 39.647172 41271.343020 0.000000 1156.845792 3215.175404 4195.492181 8104.153845 661.567564
1.043900e+04 21.845094 117.811062 6336.377240 0.000000 1780.690262 21841.770957 1246.892529 19429.619976 2343.601826 16.000283 424.107873 49.131085 2282.327995 190.634543 1643983.171913 280.098385 93.965168 5.538789 148.088276 278.088430 57.308582 11.897698 4.560822 0.000000 4.249171 39.647172 41271.343020 0.000000 1156.845792 3215.175404 4195.492181 8104.153845 661.567564
