Time SWH_DEN SWH_SN SWH_RN SWH_Biomass HWH_DEN HWH_SN HWH_RN HWH_Biomass MWH_DEN MWH_SN MWH_RN MWH_Biomass FWH_DEN FWH_SN FWH_RN FWH_Biomass HOS_DEN HOS_SN HOS_RN HOS_Biomass PEL_DEN PEL_SN PEL_RN PEL_Biomass MAC_DEN MAC_SN MAC_RN MAC_Biomass BWH_DEN BWH_SN BWH_RN BWH_Biomass
1.058500e+04 3.068055e+02 6.070806e+07 1.327673e+08 6.766960e+03 1.920000e-13 6.976247e+07 1.848702e+08 5.573400e-12 1.920000e-13 1.821208e+07 4.206945e+07 1.319442e-12 1.920000e-13 2.551570e+08 5.754941e+08 1.818129e-11 1.005971e+05 2.768312e+06 6.872926e+06 1.105664e+05 2.498109e+08 2.085746e+04 5.287556e+04 2.099802e+06 1.920000e-13 1.579961e+03 4.181056e+03 1.260971e-16 2.310383e+10 5.308782e+02 1.324181e+03 4.885922e+06
1.065800e+04 3.067808e+02 6.070809e+07 1.334946e+08 6.791853e+03 9.172758e+02 7.090766e+07 1.879048e+08 2.706387e+04 8.468121e+04 1.705115e+07 4.017668e+07 5.524579e+05 6.557603e+03 2.370776e+08 5.427018e+08 5.829371e+05 1.024032e+05 2.650378e+06 6.650176e+06 1.085743e+05 2.207655e+08 2.477422e+04 6.455773e+04 2.248241e+06 1.920000e-13 1.579961e+03 4.181056e+03 1.260971e-16 6.720383e+09 2.700088e+02 6.315194e+02 6.906820e+05
1.073100e+04 3.757794e+03 5.766376e+07 1.302891e+08 8.051685e+04 1.327382e+03 7.088678e+07 1.878494e+08 3.915237e+04 1.148381e+05 1.780357e+07 4.264791e+07 7.914029e+05 9.016386e+03 2.433943e+08 5.612104e+08 8.270275e+05 1.113997e+05 2.479855e+06 5.878855e+06 1.061520e+05 1.060930e+09 5.051177e+03 9.300060e+03 1.735724e+06 1.920000e-13 1.457606e+03 2.643296e+03 8.976055e-17 2.136679e+10 5.481512e+02 9.467852e+02 3.641387e+06
1.080400e+04 3.675412e+03 5.797682e+07 1.314680e+08 7.937679e+04 1.327382e+03 7.099724e+07 1.881422e+08 3.921338e+04 1.138958e+05 1.844673e+07 4.498474e+07 8.236022e+05 8.960484e+03 2.479616e+08 5.778357e+08 8.435480e+05 1.070098e+05 2.597501e+06 6.258165e+06 1.080313e+05 4.071640e+08 1.238578e+04 2.617831e+04 1.790017e+06 6.847056e+10 1.834103e+02 4.848512e+02 5.216211e+06 2.070832e+10 5.599957e+02 1.127671e+03 3.984158e+06
1.087700e+04 3.609479e+03 5.823862e+07 1.325785e+08 7.851756e+04 1.327382e+03 7.112161e+07 1.884717e+08 3.928208e+04 1.266208e+05 1.661780e+07 4.112741e+07 8.335391e+05 8.860217e+03 2.527637e+08 5.942856e+08 8.555747e+05 1.040752e+05 2.695025e+06 6.569838e+06 1.099236e+05 2.987956e+08 1.698363e+04 4.021450e+04 1.948323e+06 1.920000e-13 1.596147e+03 4.226586e+03 1.274480e-16 2.007620e+10 5.742184e+02 1.310428e+03 4.313365e+06
1.095000e+04 3.033290e+02 5.971322e+07 1.299610e+08 6.558841e+03 1.920000e-13 7.032205e+07 1.863531e+08 5.618106e-12 1.920000e-13 1.855387e+07 4.296026e+07 1.346421e-12 1.920000e-13 2.596085e+08 5.863633e+08 1.851663e-11 1.007836e+05 2.807890e+06 6.924501e+06 1.118187e+05 2.500229e+08 2.093425e+04 5.307696e+04 2.109513e+06 1.920000e-13 1.596147e+03 4.226586e+03 1.274480e-16 2.296666e+10 5.287890e+02 1.312456e+03 4.820746e+06
1.102300e+04 3.033051e+02 5.971325e+07 1.306906e+08 6.583553e+03 8.643219e+02 7.096972e+07 1.880693e+08 2.552381e+04 8.448117e+04 1.747631e+07 4.131214e+07 5.661830e+05 6.514945e+03 2.415542e+08 5.540340e+08 5.908862e+05 1.025832e+05 2.685129e+06 6.697704e+06 1.097274e+05 2.209405e+08 2.482994e+04 6.469154e+04 2.254797e+06 1.920000e-13 1.596147e+03 4.226586e+03 1.274480e-16 6.766429e+09 2.671205e+02 6.261989e+02 6.890824e+05
1.109600e+04 3.719253e+03 5.682425e+07 1.278459e+08 7.829919e+04 1.250350e+03 7.095862e+07 1.880398e+08 3.691761e+04 1.143522e+05 1.824603e+07 4.381890e+07 8.090879e+05 8.947119e+03 2.479612e+08 5.726592e+08 8.370095e+05 1.116949e+05 2.507453e+06 5.913360e+06 1.072240e+05 1.058268e+09 5.074995e+03 9.337892e+03 1.738808e+06 1.920000e-13 1.472630e+03 2.671851e+03 9.071439e-17 2.106776e+10 5.464138e+02 9.470010e+02 3.586771e+06
1.116900e+04 3.637347e+03 5.712342e+07 1.289934e+08 7.717474e+04 1.250350e+03 7.106599e+07 1.883244e+08 3.697347e+04 1.133926e+05 1.888897e+07 4.614436e+07 8.406698e+05 8.890801e+03 2.525328e+08 5.892556e+08 8.531958e+05 1.073350e+05 2.631311e+06 6.329113e+06 1.096414e+05 4.068195e+08 1.243162e+04 2.629009e+04 1.795813e+06 6.795354e+10 1.869738e+02 4.943164e+02 5.277753e+06 2.023013e+10 5.581166e+02 1.130029e+03 3.893260e+06
1.124200e+04 3.570950e+03 5.737708e+07 1.300839e+08 7.631319e+04 1.250350e+03 7.118511e+07 1.886401e+08 3.703545e+04 1.258435e+05 1.699853e+07 4.211593e+07 8.480654e+05 8.785265e+03 2.573263e+08 6.055994e+08 8.642376e+05 1.043902e+05 2.748978e+06 6.735103e+06 1.128651e+05 2.987260e+08 1.704097e+04 4.037402e+04 1.955254e+06 1.920000e-13 1.607866e+03 4.257420e+03 1.283794e-16 1.943767e+10 5.726770e+02 1.314399e+03 4.181562e+06
1.131500e+04 3.007460e+02 5.880720e+07 1.276693e+08 6.393355e+03 1.920000e-13 7.091999e+07 1.879377e+08 5.665876e-12 1.920000e-13 1.889188e+07 4.376315e+07 1.371393e-12 1.920000e-13 2.639577e+08 5.964016e+08 1.883154e-11 1.010821e+05 2.882439e+06 7.167856e+06 1.158131e+05 2.499727e+08 2.101877e+04 5.332694e+04 2.118621e+06 1.920000e-13 1.607866e+03 4.257420e+03 1.283794e-16 2.214613e+10 5.268283e+02 1.312139e+03 4.642765e+06
1.138800e+04 3.007222e+02 5.880723e+07 1.284039e+08 6.418033e+03 8.165773e+02 7.103814e+07 1.882506e+08 2.413714e+04 8.389509e+04 1.785572e+07 4.223930e+07 5.747512e+05 6.446993e+03 2.458060e+08 5.641659e+08 5.952947e+05 1.028607e+05 2.769879e+06 6.973715e+06 1.142546e+05 2.209209e+08 2.486269e+04 6.476306e+04 2.257223e+06 1.920000e-13 1.607866e+03 4.257420e+03 1.283794e-16 6.747857e+09 2.710202e+02 6.335084e+02 6.958138e+05
1.146100e+04 3.687496e+03 5.608069e+07 1.258639e+08 7.648488e+04 1.180366e+03 7.105832e+07 1.883041e+08 3.490025e+04 1.136600e+05 1.864526e+07 4.480432e+07 8.221316e+05 8.858135e+03 2.522801e+08 5.830224e+08 8.435114e+05 1.119931e+05 2.595527e+06 6.173559e+06 1.119568e+05 1.059217e+09 5.060810e+03 9.253108e+03 1.728417e+06 1.920000e-13 1.483635e+03 2.693110e+03 9.142058e-17 2.043041e+10 5.441654e+02 9.442308e+02 3.466575e+06
1.153400e+04 3.606783e+03 5.636344e+07 1.269692e+08 7.538146e+04 1.180366e+03 7.116515e+07 1.885872e+08 3.495272e+04 1.127084e+05 1.929499e+07 4.715107e+07 8.537492e+05 8.802517e+03 2.569080e+08 5.998085e+08 8.597038e+05 1.076124e+05 2.722840e+06 6.588890e+06 1.142346e+05 4.067154e+08 1.238125e+04 2.596079e+04 1.777750e+06 6.780482e+10 1.685313e+02 4.452356e+02 4.744265e+06 1.969728e+10 5.557703e+02 1.120486e+03 3.764017e+06
1.160700e+04 3.542042e+03 5.660105e+07 1.280171e+08 7.454745e+04 1.180366e+03 7.127894e+07 1.888887e+08 3.500861e+04 1.251239e+05 1.734799e+07 4.298518e+07 8.605998e+05 8.698853e+03 2.617192e+08 6.162262e+08 8.706314e+05 1.046408e+05 2.830750e+06 6.936552e+06 1.165146e+05 2.986362e+08 1.694613e+04 3.991236e+04 1.935721e+06 1.920000e-13 1.581940e+03 4.186219e+03 1.262535e-16 1.899769e+10 5.699399e+02 1.297774e+03 4.044976e+06
1.168000e+04 2.982401e+02 5.792820e+07 1.256099e+08 6.240180e+03 1.920000e-13 7.167441e+07 1.899369e+08 5.726148e-12 1.920000e-13 1.922496e+07 4.452941e+07 1.395456e-12 1.920000e-13 2.682211e+08 6.060361e+08 1.913574e-11 1.012930e+05 2.951428e+06 7.310516e+06 1.184988e+05 2.499601e+08 2.085851e+04 5.274812e+04 2.097454e+06 1.920000e-13 1.581940e+03 4.186219e+03 1.262535e-16 2.176660e+10 5.212632e+02 1.290522e+03 4.495749e+06
1.175300e+04 2.982171e+02 5.792823e+07 1.263253e+08 6.264021e+03 7.675514e+02 7.116747e+07 1.885933e+08 2.272929e+04 8.356210e+04 1.819673e+07 4.305637e+07 5.835019e+05 6.387999e+03 2.498420e+08 5.736575e+08 5.996986e+05 1.030582e+05 2.809100e+06 7.012666e+06 1.153923e+05 2.209941e+08 2.463261e+04 6.407874e+04 2.234934e+06 1.920000e-13 1.581940e+03 4.186219e+03 1.262535e-16 6.691558e+09 2.629166e+02 6.162476e+02 6.706595e+05
1.182600e+04 3.658515e+03 5.535632e+07 1.240619e+08 7.483008e+04 1.111042e+03 7.118429e+07 1.886379e+08 3.290875e+04 1.131375e+05 1.898635e+07 4.561666e+07 8.332287e+05 8.773548e+03 2.563504e+08 5.925658e+08 8.490727e+05 1.121514e+05 2.610057e+06 6.099687e+06 1.113564e+05 1.061674e+09 5.007988e+03 9.155407e+03 1.714207e+06 1.920000e-13 1.458328e+03 2.645288e+03 8.981994e-17 2.017804e+10 5.371689e+02 9.303657e+02 3.375765e+06
1.189900e+04 3.578689e+03 5.562192e+07 1.250982e+08 7.372850e+04 1.111042e+03 7.128681e+07 1.889096e+08 3.295615e+04 1.121976e+05 1.962259e+07 4.792964e+07 8.640284e+05 8.718632e+03 2.609286e+08 6.092339e+08 8.648753e+05 1.077223e+05 2.725301e+06 6.458279e+06 1.127775e+05 4.076443e+08 1.225411e+04 2.570826e+04 1.764166e+06 6.803922e+10 1.773810e+02 4.690773e+02 5.014235e+06 1.946516e+10 5.483284e+02 1.101479e+03 3.660970e+06
1.197200e+04 3.514546e+03 5.584571e+07 1.260900e+08 7.289403e+04 1.111042e+03 7.139746e+07 1.892028e+08 3.300730e+04 1.245352e+05 1.762956e+07 4.365628e+07 8.700759e+05 8.615734e+03 2.657088e+08 6.255969e+08 8.754348e+05 1.047575e+05 2.827849e+06 6.805053e+06 1.150396e+05 2.993992e+08 1.677995e+04 3.955363e+04 1.922750e+06 1.920000e-13 1.582519e+03 4.189959e+03 1.263480e-16 1.878449e+10 5.622721e+02 1.276759e+03 3.938160e+06
1.204500e+04 2.958624e+02 5.709152e+07 1.236685e+08 6.096728e+03 1.920000e-13 7.243801e+07 1.919605e+08 5.787154e-12 1.920000e-13 1.952682e+07 4.520320e+07 1.416811e-12 1.920000e-13 2.722370e+08 6.149053e+08 1.941777e-11 1.014312e+05 2.942223e+06 7.173775e+06 1.169728e+05 2.506356e+08 2.065803e+04 5.226199e+04 2.083504e+06 1.920000e-13 1.582519e+03 4.189959e+03 1.263480e-16 2.151360e+10 5.153775e+02 1.275472e+03 4.392148e+06
1.211800e+04 2.958400e+02 5.709155e+07 1.243925e+08 6.120686e+03 7.215640e+02 7.130767e+07 1.889649e+08 2.140958e+04 8.305205e+04 1.848741e+07 4.372006e+07 5.889762e+05 6.321075e+03 2.535928e+08 5.821766e+08 6.022576e+05 1.032234e+05 2.805163e+06 6.924735e+06 1.144963e+05 2.216108e+08 2.443269e+04 6.358168e+04 2.223562e+06 1.920000e-13 1.582519e+03 4.189959e+03 1.263480e-16 6.609801e+09 2.631230e+02 6.175510e+02 6.636031e+05
1.219100e+04 3.631454e+03 5.466622e+07 1.224201e+08 7.331121e+04 1.044859e+03 7.132514e+07 1.890112e+08 3.100969e+04 1.125707e+05 1.927713e+07 4.628393e+07 8.413494e+05 8.688412e+03 2.601086e+08 6.011636e+08 8.530720e+05 1.123363e+05 2.612845e+06 6.103927e+06 1.116300e+05 1.060263e+09 4.989875e+03 9.128602e+03 1.706501e+06 1.920000e-13 1.458419e+03 2.646454e+03 8.984745e-17 1.986022e+10 5.327062e+02 9.298602e+02 3.311345e+06
1.226400e+04 3.552527e+03 5.491727e+07 1.234336e+08 7.222997e+04 1.044859e+03 7.142650e+07 1.892798e+08 3.105376e+04 1.116255e+05 1.991024e+07 4.859261e+07 8.717198e+05 8.633995e+03 2.646919e+08 6.178725e+08 8.686865e+05 1.079229e+05 2.728588e+06 6.465733e+06 1.131196e+05 4.070882e+08 1.219070e+04 2.549088e+04 1.748728e+06 6.717026e+10 1.599303e+02 4.225410e+02 4.460221e+06 1.908769e+10 5.441540e+02 1.105848e+03 3.590400e+06
1.233700e+04 3.488470e+03 5.513104e+07 1.244083e+08 7.140022e+04 1.044859e+03 7.153543e+07 1.895685e+08 3.110112e+04 1.238210e+05 1.788006e+07 4.423635e+07 8.768098e+05 8.529583e+03 2.694889e+08 6.342892e+08 8.788089e+05 1.049505e+05 2.827651e+06 6.790583e+06 1.150760e+05 2.988818e+08 1.664634e+04 3.900214e+04 1.896084e+06 1.920000e-13 1.515996e+03 4.005306e+03 1.208502e-16 1.834873e+10 5.584853e+02 1.282618e+03 3.851137e+06
1.241000e+04 2.935877e+02 5.629759e+07 1.219056e+08 5.964283e+03 1.920000e-13 7.322836e+07 1.940549e+08 5.850296e-12 1.920000e-13 1.980880e+07 4.582274e+07 1.436543e-12 1.920000e-13 2.761007e+08 6.233258e+08 1.968665e-11 1.016145e+05 2.939283e+06 7.144695e+06 1.168133e+05 2.501843e+08 2.044474e+04 5.152943e+04 2.052776e+06 1.920000e-13 1.515996e+03 4.005306e+03 1.208502e-16 2.100750e+10 5.123535e+02 1.276331e+03 4.283640e+06
1.248300e+04 2.935652e+02 5.629763e+07 1.226291e+08 5.988039e+03 6.804841e+02 7.144614e+07 1.893319e+08 2.022990e+04 8.244331e+04 1.874961e+07 4.430134e+07 5.925867e+05 6.250993e+03 2.571666e+08 5.901352e+08 6.037984e+05 1.033858e+05 2.801978e+06 6.898180e+06 1.143258e+05 2.210975e+08 2.422616e+04 6.299497e+04 2.198418e+06 1.920000e-13 1.515996e+03 4.005306e+03 1.208502e-16 6.544471e+09 2.638145e+02 6.185448e+02 6.583015e+05
1.255600e+04 3.604327e+03 5.401735e+07 1.209447e+08 7.189075e+04 9.843746e+02 7.146981e+07 1.893946e+08 2.927386e+04 1.117204e+05 1.953953e+07 4.686202e+07 8.456988e+05 8.589332e+03 2.637437e+08 6.092407e+08 8.548123e+05 1.125137e+05 2.613744e+06 6.113106e+06 1.119355e+05 1.056973e+09 4.962197e+03 9.125765e+03 1.697529e+06 1.920000e-13 1.394742e+03 2.528851e+03 8.587961e-17 1.949043e+10 5.299369e+02 9.267136e+02 3.236546e+06
1.262900e+04 3.525556e+03 5.425586e+07 1.219266e+08 7.081008e+04 9.843746e+02 7.156902e+07 1.896575e+08 2.931450e+04 1.108083e+05 2.017686e+07 4.919256e+07 8.762846e+05 8.536042e+03 2.683612e+08 6.261021e+08 8.704101e+05 1.080783e+05 2.735727e+06 6.511213e+06 1.139308e+05 4.064329e+08 1.213101e+04 2.562504e+04 1.749364e+06 6.807422e+10 1.769984e+02 4.683637e+02 5.008307e+06 1.880964e+10 5.417281e+02 1.100974e+03 3.522446e+06
1.270200e+04 3.462113e+03 5.445781e+07 1.228733e+08 6.998921e+04 9.843746e+02 7.167459e+07 1.899373e+08 2.935774e+04 1.231769e+05 1.811006e+07 4.476506e+07 8.829030e+05 8.439406e+03 2.731813e+08 6.426909e+08 8.811536e+05 1.051005e+05 2.842828e+06 6.873985e+06 1.164216e+05 2.985337e+08 1.660771e+04 3.927825e+04 1.901958e+06 1.920000e-13 1.537776e+03 4.072648e+03 1.228010e-16 1.815900e+10 5.561786e+02 1.275925e+03 3.792685e+06
1.277500e+04 2.914142e+02 5.554572e+07 1.202584e+08 5.840429e+03 1.920000e-13 7.410150e+07 1.963688e+08 5.920053e-12 1.920000e-13 2.008099e+07 4.641785e+07 1.455526e-12 1.920000e-13 2.799023e+08 6.315722e+08 1.995035e-11 1.017605e+05 2.964697e+06 7.268316e+06 1.187100e+05 2.499553e+08 2.042785e+04 5.173322e+04 2.056223e+06 1.920000e-13 1.537776e+03 4.072648e+03 1.228010e-16 2.091193e+10 5.092525e+02 1.267027e+03 4.234579e+06
1.284800e+04 2.913927e+02 5.554575e+07 1.209714e+08 5.863683e+03 6.382198e+02 7.155081e+07 1.896093e+08 1.900124e+04 8.229579e+04 1.897309e+07 4.480855e+07 5.983814e+05 6.195727e+03 2.605367e+08 5.977474e+08 6.062172e+05 1.035372e+05 2.830872e+06 7.025768e+06 1.163403e+05 2.209335e+08 2.418788e+04 6.298339e+04 2.195532e+06 1.920000e-13 1.537776e+03 4.072648e+03 1.228010e-16 6.539172e+09 2.619134e+02 6.149934e+02 6.537038e+05
1.292100e+04 3.579254e+03 5.340009e+07 1.195564e+08 7.057228e+04 9.229744e+02 7.157731e+07 1.896795e+08 2.748920e+04 1.115664e+05 1.978184e+07 4.741885e+07 8.546965e+05 8.519178e+03 2.671948e+08 6.171030e+08 8.588179e+05 1.126713e+05 2.635190e+06 6.150839e+06 1.128524e+05 1.053241e+09 4.953798e+03 9.078818e+03 1.684889e+06 1.920000e-13 1.415750e+03 2.570134e+03 8.724302e-17 1.968707e+10 5.298901e+02 9.264817e+02 3.268573e+06
1.299400e+04 3.501978e+03 5.362194e+07 1.204863e+08 6.950845e+04 9.229744e+02 7.167408e+07 1.899359e+08 2.752636e+04 1.106250e+05 2.043520e+07 4.979412e+07 8.856796e+05 8.466075e+03 2.719029e+08 6.342315e+08 8.745398e+05 1.082247e+05 2.750606e+06 6.504035e+06 1.141802e+05 4.045667e+08 1.211120e+04 2.553048e+04 1.736057e+06 6.634932e+10 1.740167e+02 4.602681e+02 4.797618e+06 1.930509e+10 5.437583e+02 1.106796e+03 3.632506e+06
1.306700e+04 3.439431e+03 5.381091e+07 1.213940e+08 6.869699e+04 9.229744e+02 7.177833e+07 1.902122e+08 2.756641e+04 1.225301e+05 1.835283e+07 4.533550e+07 8.896262e+05 8.364622e+03 2.768097e+08 6.510210e+08 8.847487e+05 1.052257e+05 2.853112e+06 6.847156e+06 1.163618e+05 2.973027e+08 1.660071e+04 3.934607e+04 1.896177e+06 1.920000e-13 1.539589e+03 4.077147e+03 1.229391e-16 1.892624e+10 5.600089e+02 1.288845e+03 3.989071e+06
1.314000e+04 2.918248e+02 5.495952e+07 1.193624e+08 5.799345e+03 1.920000e-13 7.504611e+07 1.988720e+08 5.995520e-12 1.920000e-13 2.035415e+07 4.701722e+07 1.474625e-12 1.920000e-13 2.836470e+08 6.396684e+08 2.020953e-11 1.018651e+05 2.967134e+06 7.210500e+06 1.181890e+05 2.489444e+08 2.048132e+04 5.200931e+04 2.057259e+06 1.920000e-13 1.539589e+03 4.077147e+03 1.229391e-16 2.192579e+10 5.185560e+02 1.292692e+03 4.527288e+06
1.321300e+04 2.918038e+02 5.495954e+07 1.201244e+08 5.824278e+03 5.992632e+02 7.164625e+07 1.898622e+08 1.786521e+04 8.172009e+04 1.922970e+07 4.538832e+07 6.019874e+05 6.133528e+03 2.640050e+08 6.054840e+08 6.079660e+05 1.036808e+05 2.816055e+06 6.909115e+06 1.149477e+05 2.204390e+08 2.422190e+04 6.312834e+04 2.195116e+06 1.920000e-13 1.539589e+03 4.077147e+03 1.229391e-16 6.543914e+09 2.643723e+02 6.194772e+02 6.593572e+05
1.328600e+04 3.581106e+03 5.293515e+07 1.186834e+08 7.006262e+04 8.657648e+02 7.167842e+07 1.899475e+08 2.582174e+04 1.108383e+05 2.004195e+07 4.800780e+07 8.598468e+05 8.436225e+03 2.707234e+08 6.250065e+08 8.614501e+05 1.128151e+05 2.614021e+06 6.041614e+06 1.113194e+05 1.052356e+09 4.951478e+03 9.058583e+03 1.680768e+06 1.920000e-13 1.418766e+03 2.576774e+03 8.745439e-17 2.061724e+10 5.376980e+02 9.303440e+02 3.450435e+06
1.335900e+04 3.504582e+03 5.314626e+07 1.196232e+08 6.902527e+04 8.657648e+02 7.177306e+07 1.901983e+08 2.585583e+04 1.099356e+05 2.068606e+07 5.036357e+07 8.904412e+05 8.384634e+03 2.754223e+08 6.421364e+08 8.770468e+05 1.083521e+05 2.724169e+06 6.369107e+06 1.123214e+05 4.039080e+08 1.208124e+04 2.523725e+04 1.718349e+06 6.646111e+10 1.526077e+02 4.034220e+02 4.212795e+06 2.018128e+10 5.496179e+02 1.102308e+03 3.800528e+06
1.343200e+04 3.442123e+03 5.332813e+07 1.205569e+08 6.823283e+04 8.657648e+02 7.187539e+07 1.904694e+08 2.589269e+04 1.219352e+05 1.857240e+07 4.584207e+07 8.954005e+05 8.289043e+03 2.803350e+08 6.590118e+08 8.876366e+05 1.053490e+05 2.820011e+06 6.688889e+06 1.141999e+05 2.967067e+08 1.647650e+04 3.858590e+04 1.862462e+06 1.920000e-13 1.472422e+03 3.891573e+03 1.174071e-16 1.975014e+10 5.635060e+02 1.276534e+03 4.142880e+06
1.350500e+04 2.902984e+02 5.431068e+07 1.181497e+08 5.707408e+03 1.920000e-13 7.601958e+07 2.014517e+08 6.073292e-12 1.920000e-13 2.061107e+07 4.757497e+07 1.492456e-12 1.920000e-13 2.873094e+08 6.475359e+08 2.046189e-11 1.020094e+05 2.926896e+06 7.032361e+06 1.158169e+05 2.484682e+08 2.022574e+04 5.097567e+04 2.016806e+06 1.920000e-13 1.472422e+03 3.891573e+03 1.174071e-16 2.274951e+10 5.192193e+02 1.283065e+03 4.674125e+06
1.357800e+04 2.902772e+02 5.431070e+07 1.188904e+08 5.731502e+03 5.587335e+02 7.175988e+07 1.901634e+08 1.668336e+04 8.144753e+04 1.945114e+07 4.589137e+07 6.067064e+05 6.081448e+03 2.673084e+08 6.128906e+08 6.102288e+05 1.038345e+05 2.779890e+06 6.765306e+06 1.129878e+05 2.198713e+08 2.399885e+04 6.243372e+04 2.166461e+06 1.920000e-13 1.472422e+03 3.891573e+03 1.174071e-16 6.601073e+09 2.562754e+02 6.030485e+02 6.466604e+05
1.365100e+04 3.564850e+03 5.240732e+07 1.177186e+08 6.913796e+04 8.081737e+02 7.179147e+07 1.902471e+08 2.414208e+04 1.104217e+05 2.027717e+07 4.854174e+07 8.662973e+05 8.363757e+03 2.741359e+08 6.326648e+08 8.646058e+05 1.130949e+05 2.582760e+06 5.969216e+06 1.102591e+05 1.056003e+09 4.900070e+03 9.021880e+03 1.675985e+06 1.920000e-13 1.355577e+03 2.459126e+03 8.349621e-17 2.134907e+10 5.376328e+02 9.255315e+02 3.561040e+06
1.372400e+04 3.488608e+03 5.260679e+07 1.186200e+08 6.809713e+04 8.081737e+02 7.188550e+07 1.904963e+08 2.417370e+04 1.095192e+05 2.092492e+07 5.091054e+07 8.968796e+05 8.312248e+03 2.788826e+08 6.499286e+08 8.801380e+05 1.086845e+05 2.690799e+06 6.291702e+06 1.112935e+05 4.048125e+08 1.199543e+04 2.533346e+04 1.722677e+06 6.667525e+10 1.628452e+02 4.310827e+02 4.514433e+06 2.087117e+10 5.494097e+02 1.099959e+03 3.924365e+06
1.379700e+04 3.426828e+03 5.277831e+07 1.195300e+08 6.731368e+04 8.081737e+02 7.198580e+07 1.907621e+08 2.420743e+04 1.215564e+05 1.878968e+07 4.634797e+07 9.026402e+05 8.221256e+03 2.838373e+08 6.669708e+08 8.911193e+05 1.056793e+05 2.784469e+06 6.599152e+06 1.130486e+05 2.970991e+08 1.640991e+04 3.877220e+04 1.868979e+06 1.920000e-13 1.472334e+03 3.898832e+03 1.175641e-16 2.040320e+10 5.628898e+02 1.273771e+03 4.272010e+06
1.387000e+04 2.888256e+02 5.369253e+07 1.169525e+08 5.618678e+03 1.920000e-13 7.699385e+07 2.040335e+08 6.151128e-12 1.920000e-13 2.086090e+07 4.811774e+07 1.509805e-12 1.920000e-13 2.909003e+08 6.552342e+08 2.070899e-11 1.023206e+05 2.890698e+06 6.940254e+06 1.146736e+05 2.486573e+08 2.017498e+04 5.106700e+04 2.019492e+06 1.920000e-13 1.472334e+03 3.898832e+03 1.175641e-16 2.336898e+10 5.197314e+02 1.281904e+03 4.799671e+06
1.394300e+04 2.888048e+02 5.369255e+07 1.177147e+08 5.643370e+03 5.214585e+02 7.189540e+07 1.905225e+08 1.559977e+04 8.134888e+04 1.966784e+07 4.639214e+07 6.126252e+05 6.036273e+03 2.705858e+08 6.202924e+08 6.130446e+05 1.041139e+05 2.747284e+06 6.684465e+06 1.119453e+05 2.198504e+08 2.387971e+04 6.216892e+04 2.156632e+06 1.920000e-13 1.472334e+03 3.898832e+03 1.175641e-16 6.654557e+09 2.554838e+02 6.011471e+02 6.498570e+05
1.401600e+04 3.549308e+03 5.190741e+07 1.168558e+08 6.828516e+04 7.542061e+02 7.192821e+07 1.906095e+08 2.257286e+04 1.101957e+05 2.050980e+07 4.907624e+07 8.741614e+05 8.299319e+03 2.775368e+08 6.403364e+08 8.684204e+05 1.133927e+05 2.554869e+06 5.911872e+06 1.094475e+05 1.052231e+09 4.882111e+03 8.955167e+03 1.659841e+06 1.920000e-13 1.355961e+03 2.460991e+03 8.354545e-17 2.185236e+10 5.362014e+02 9.198200e+02 3.627195e+06
1.408900e+04 3.473287e+03 5.209747e+07 1.177681e+08 6.725908e+04 7.542061e+02 7.201958e+07 1.908516e+08 2.260153e+04 1.092832e+05 2.116990e+07 5.147850e+07 9.050747e+05 8.247961e+03 2.823506e+08 6.577724e+08 8.839672e+05 1.089639e+05 2.669337e+06 6.281988e+06 1.111923e+05 4.035319e+08 1.193667e+04 2.507047e+04 1.702426e+06 6.476917e+10 1.719160e+02 4.552643e+02 4.630902e+06 2.136234e+10 5.476426e+02 1.093366e+03 3.996360e+06
1.416200e+04 3.411654e+03 5.226283e+07 1.187353e+08 6.650606e+04 7.542061e+02 7.211809e+07 1.911127e+08 2.263245e+04 1.212742e+05 1.901835e+07 4.688500e+07 9.111311e+05 8.158889e+03 2.873669e+08 6.749940e+08 8.951047e+05 1.059197e+05 2.778832e+06 6.673048e+06 1.141300e+05 2.962378e+08 1.633345e+04 3.847663e+04 1.850997e+06 1.920000e-13 1.482357e+03 3.925916e+03 1.183763e-16 2.088190e+10 5.615134e+02 1.271735e+03 4.364115e+06
1.423500e+04 2.873047e+02 5.310468e+07 1.163982e+08 5.551684e+03 1.920000e-13 7.797137e+07 2.066240e+08 6.229224e-12 1.920000e-13 2.111083e+07 4.866173e+07 1.527182e-12 1.920000e-13 2.944606e+08 6.628425e+08 2.095345e-11 1.025201e+05 2.905284e+06 7.099355e+06 1.169271e+05 2.479739e+08 2.012399e+04 5.094207e+04 2.008968e+06 1.920000e-13 1.482357e+03 3.925916e+03 1.183763e-16 2.384066e+10 5.220079e+02 1.291580e+03 4.929032e+06
1.430800e+04 2.872842e+02 5.310470e+07 1.171492e+08 5.575883e+03 4.891111e+02 7.205801e+07 1.909534e+08 1.466517e+04 8.122386e+04 1.989897e+07 4.692819e+07 6.187875e+05 5.991244e+03 2.739235e+08 6.278106e+08 6.158861e+05 1.042969e+05 2.779785e+06 6.896787e+06 1.150530e+05 2.192570e+08 2.383475e+04 6.206374e+04 2.147058e+06 1.920000e-13 1.482357e+03 3.925916e+03 1.183763e-16 6.664574e+09 2.601533e+02 6.115331e+02 6.622737e+05
